date,air_temp_c,humidity_pct,rainfall_mm,precipitation_probability,wind_kmh,soil_temp_c,soil_moisture_pct,latitude,longitude,timezone
2026-02-04 06:00:00,24.97,89.2,2.11,50.3,4.81,24.24,65.01,-6.897919,107.6247,Asia/Jakarta
2026-02-04 09:00:00,28.89,80.7,0.0,45.9,5.18,27.0,38.35,-6.897919,107.6247,Asia/Jakarta
2026-02-04 12:00:00,30.22,75.5,0.0,46.5,6.69,29.06,42.74,-6.897919,107.6247,Asia/Jakarta
2026-02-04 15:00:00,27.55,75.4,0.0,36.1,5.94,26.57,40.76,-6.897919,107.6247,Asia/Jakarta
2026-02-04 18:00:00,24.32,83.3,2.97,52.5,3.69,22.61,59.83,-6.897919,107.6247,Asia/Jakarta
2026-02-04 21:00:00,24.17,84.3,0.0,57.4,3.88,22.44,53.41,-6.897919,107.6247,Asia/Jakarta
2026-02-05 00:00:00,24.11,88.5,0.0,40.9,4.82,23.11,57.05,-6.897919,107.6247,Asia/Jakarta
2026-02-05 03:00:00,23.96,91.4,0.0,48.9,3.38,22.41,49.12,-6.897919,107.6247,Asia/Jakarta
2026-02-05 06:00:00,25.45,87.0,0.99,62.7,5.12,24.4,64.62,-6.897919,107.6247,Asia/Jakarta
2026-02-05 09:00:00,27.83,83.1,2.14,50.7,6.44,25.85,44.59,-6.897919,107.6247,Asia/Jakarta
2026-02-05 12:00:00,29.52,77.9,0.0,48.7,5.39,28.94,45.33,-6.897919,107.6247,Asia/Jakarta
2026-02-05 15:00:00,29.9,74.6,0.0,36.6,5.88,28.22,46.09,-6.897919,107.6247,Asia/Jakarta
2026-02-05 18:00:00,25.4,87.3,4.56,54.4,5.82,24.9,70.72,-6.897919,107.6247,Asia/Jakarta
2026-02-05 21:00:00,24.52,87.3,0.0,42.6,4.36,22.56,51.85,-6.897919,107.6247,Asia/Jakarta
2026-02-06 00:00:00,25.0,87.0,0.0,57.3,5.61,23.66,58.34,-6.897919,107.6247,Asia/Jakarta
2026-02-06 03:00:00,23.71,84.7,4.53,52.9,2.71,22.42,67.61,-6.897919,107.6247,Asia/Jakarta
2026-02-06 06:00:00,23.98,91.7,0.0,67.2,3.36,22.2,62.87,-6.897919,107.6247,Asia/Jakarta
2026-02-06 09:00:00,30.27,79.3,4.03,48.7,4.75,28.61,61.77,-6.897919,107.6247,Asia/Jakarta
2026-02-06 12:00:00,31.09,69.3,0.0,24.6,7.63,29.11,41.42,-6.897919,107.6247,Asia/Jakarta
2026-02-06 15:00:00,29.92,71.6,0.0,32.8,6.46,28.17,48.59,-6.897919,107.6247,Asia/Jakarta
2026-02-06 18:00:00,22.97,89.1,0.0,59.5,4.03,21.71,50.82,-6.897919,107.6247,Asia/Jakarta
2026-02-06 21:00:00,23.45,90.2,8.34,56.4,4.12,21.7,69.73,-6.897919,107.6247,Asia/Jakarta
2026-02-07 00:00:00,22.94,92.8,0.0,60.8,5.07,20.98,57.54,-6.897919,107.6247,Asia/Jakarta
2026-02-07 03:00:00,22.92,94.1,0.0,49.6,5.32,21.05,59.88,-6.897919,107.6247,Asia/Jakarta
2026-02-07 06:00:00,23.02,93.7,0.0,51.5,4.62,22.04,56.99,-6.897919,107.6247,Asia/Jakarta
2026-02-07 09:00:00,30.03,79.5,0.0,39.0,5.72,29.08,41.22,-6.897919,107.6247,Asia/Jakarta
2026-02-07 12:00:00,31.06,75.6,0.0,33.5,7.2,29.47,45.27,-6.897919,107.6247,Asia/Jakarta
2026-02-07 15:00:00,28.75,73.9,4.69,49.3,5.35,27.92,62.96,-6.897919,107.6247,Asia/Jakarta
2026-02-07 18:00:00,23.78,83.5,8.16,52.5,4.47,22.02,72.61,-6.897919,107.6247,Asia/Jakarta
2026-02-07 21:00:00,23.45,87.4,0.0,55.6,2.7,22.37,57.24,-6.897919,107.6247,Asia/Jakarta
2026-02-08 00:00:00,25.17,88.2,0.0,52.9,2.68,23.8,61.76,-6.897919,107.6247,Asia/Jakarta
2026-02-08 03:00:00,24.56,81.8,0.0,51.3,5.84,23.89,54.49,-6.897919,107.6247,Asia/Jakarta
2026-02-08 06:00:00,23.04,92.1,0.0,53.6,3.26,21.77,50.04,-6.897919,107.6247,Asia/Jakarta
2026-02-08 09:00:00,27.67,83.1,13.32,39.3,6.57,25.74,75.84,-6.897919,107.6247,Asia/Jakarta
2026-02-08 12:00:00,30.91,70.6,0.0,33.5,7.0,29.87,42.63,-6.897919,107.6247,Asia/Jakarta
2026-02-08 15:00:00,28.92,78.3,6.2,48.6,7.63,28.03,63.8,-6.897919,107.6247,Asia/Jakarta
2026-02-08 18:00:00,23.85,89.9,0.0,43.7,3.26,21.97,53.26,-6.897919,107.6247,Asia/Jakarta
2026-02-08 21:00:00,22.54,93.0,0.0,55.2,3.88,20.74,57.45,-6.897919,107.6247,Asia/Jakarta
2026-02-09 00:00:00,22.81,86.9,0.99,61.7,5.48,22.27,52.46,-6.897919,107.6247,Asia/Jakarta
2026-02-09 03:00:00,22.54,86.3,4.15,47.8,5.1,21.82,64.26,-6.897919,107.6247,Asia/Jakarta
2026-02-09 06:00:00,25.39,86.2,3.71,62.0,4.29,23.53,58.73,-6.897919,107.6247,Asia/Jakarta
2026-02-09 09:00:00,30.04,78.1,0.0,31.0,6.77,29.42,45.5,-6.897919,107.6247,Asia/Jakarta
2026-02-09 12:00:00,31.41,69.5,0.0,31.8,8.22,30.69,41.72,-6.897919,107.6247,Asia/Jakarta
2026-02-09 15:00:00,27.46,76.9,0.0,30.4,4.35,26.14,41.82,-6.897919,107.6247,Asia/Jakarta
2026-02-09 18:00:00,23.26,91.1,0.0,53.6,4.22,21.62,58.17,-6.897919,107.6247,Asia/Jakarta
2026-02-09 21:00:00,23.13,88.6,0.0,42.2,5.06,22.49,52.66,-6.897919,107.6247,Asia/Jakarta
2026-02-10 00:00:00,24.63,81.7,9.35,42.4,4.3,23.1,77.47,-6.897919,107.6247,Asia/Jakarta
2026-02-10 03:00:00,24.81,88.2,0.0,43.3,3.23,23.99,47.76,-6.897919,107.6247,Asia/Jakarta
2026-02-10 06:00:00,22.53,90.4,3.05,45.5,3.04,21.69,64.18,-6.897919,107.6247,Asia/Jakarta
2026-02-10 09:00:00,29.57,73.0,1.66,31.5,7.14,27.57,45.15,-6.897919,107.6247,Asia/Jakarta
2026-02-10 12:00:00,30.49,71.2,0.0,26.0,7.01,29.15,46.59,-6.897919,107.6247,Asia/Jakarta
2026-02-10 15:00:00,30.04,71.2,0.0,33.2,4.7,28.37,50.54,-6.897919,107.6247,Asia/Jakarta
2026-02-10 18:00:00,24.34,90.5,0.0,53.8,2.53,23.83,50.3,-6.897919,107.6247,Asia/Jakarta
2026-02-10 21:00:00,23.62,92.7,2.25,46.2,2.85,22.25,58.21,-6.897919,107.6247,Asia/Jakarta
2026-02-11 00:00:00,22.51,92.8,0.0,51.7,3.66,21.52,47.44,-6.897919,107.6247,Asia/Jakarta
2026-02-11 03:00:00,24.47,86.7,0.0,45.9,3.95,23.19,58.09,-6.897919,107.6247,Asia/Jakarta
2026-02-11 06:00:00,24.26,85.2,1.03,40.1,5.36,22.31,59.73,-6.897919,107.6247,Asia/Jakarta
2026-02-11 09:00:00,28.67,78.7,11.94,47.6,6.78,27.68,66.49,-6.897919,107.6247,Asia/Jakarta
2026-02-11 12:00:00,29.99,73.5,3.38,29.4,5.57,28.02,51.01,-6.897919,107.6247,Asia/Jakarta
2026-02-11 15:00:00,30.26,72.9,1.13,45.0,5.86,29.3,46.71,-6.897919,107.6247,Asia/Jakarta
2026-02-11 18:00:00,23.55,86.5,0.0,39.8,5.0,22.44,54.95,-6.897919,107.6247,Asia/Jakarta
2026-02-11 21:00:00,25.32,87.5,0.0,55.7,2.66,24.64,48.7,-6.897919,107.6247,Asia/Jakarta
2026-02-12 00:00:00,23.49,85.5,0.0,45.3,4.02,22.32,49.91,-6.897919,107.6247,Asia/Jakarta
2026-02-12 03:00:00,24.13,87.9,9.91,49.6,5.94,22.75,73.22,-6.897919,107.6247,Asia/Jakarta
2026-02-12 06:00:00,25.41,80.0,11.02,53.8,5.66,24.15,85.5,-6.897919,107.6247,Asia/Jakarta
2026-02-12 09:00:00,29.57,77.0,0.0,31.9,4.5,27.8,51.32,-6.897919,107.6247,Asia/Jakarta
2026-02-12 12:00:00,31.98,67.4,0.0,34.0,6.29,30.04,44.24,-6.897919,107.6247,Asia/Jakarta
2026-02-12 15:00:00,29.75,77.3,0.0,38.1,4.43,28.73,48.88,-6.897919,107.6247,Asia/Jakarta
2026-02-12 18:00:00,23.72,86.6,0.0,50.5,5.48,22.94,48.71,-6.897919,107.6247,Asia/Jakarta
2026-02-12 21:00:00,23.85,89.0,3.81,54.2,3.57,22.73,60.68,-6.897919,107.6247,Asia/Jakarta
2026-02-13 00:00:00,22.93,93.8,0.0,53.6,2.86,22.43,62.96,-6.897919,107.6247,Asia/Jakarta
2026-02-13 03:00:00,24.21,91.3,0.0,51.8,4.13,22.51,62.18,-6.897919,107.6247,Asia/Jakarta
2026-02-13 06:00:00,22.83,88.7,0.94,63.0,2.91,21.76,52.35,-6.897919,107.6247,Asia/Jakarta
2026-02-13 09:00:00,29.01,80.0,0.0,33.5,4.95,27.49,44.44,-6.897919,107.6247,Asia/Jakarta
2026-02-13 12:00:00,29.71,77.5,0.0,44.8,7.05,29.2,44.54,-6.897919,107.6247,Asia/Jakarta
2026-02-13 15:00:00,30.41,74.3,2.29,35.7,4.68,28.66,46.08,-6.897919,107.6247,Asia/Jakarta
2026-02-13 18:00:00,24.31,88.5,0.0,54.4,4.58,22.86,54.46,-6.897919,107.6247,Asia/Jakarta
2026-02-13 21:00:00,25.29,87.1,0.0,61.5,5.5,24.01,50.53,-6.897919,107.6247,Asia/Jakarta
2026-02-14 00:00:00,23.96,88.3,2.8,52.8,5.4,22.36,61.37,-6.897919,107.6247,Asia/Jakarta
2026-02-14 03:00:00,25.39,85.5,3.47,52.2,4.78,23.74,63.37,-6.897919,107.6247,Asia/Jakarta
2026-02-14 06:00:00,24.83,90.8,0.0,54.0,2.68,23.48,61.55,-6.897919,107.6247,Asia/Jakarta
2026-02-14 09:00:00,29.38,76.2,1.28,40.1,6.31,27.71,49.7,-6.897919,107.6247,Asia/Jakarta
2026-02-14 12:00:00,31.68,74.9,6.55,45.7,7.39,30.81,57.69,-6.897919,107.6247,Asia/Jakarta
2026-02-14 15:00:00,29.85,73.3,0.32,45.7,5.68,29.09,52.29,-6.897919,107.6247,Asia/Jakarta
2026-02-14 18:00:00,23.78,87.1,7.29,57.6,4.79,22.6,67.8,-6.897919,107.6247,Asia/Jakarta
2026-02-14 21:00:00,23.56,89.4,8.35,57.9,5.3,22.55,69.52,-6.897919,107.6247,Asia/Jakarta
2026-01-01 00:00:00,24.46,87.0,2.48,61.1,5.84,22.66,62.65,-6.904628,107.631302,Asia/Jakarta
2026-01-01 03:00:00,24.72,85.9,0.0,52.4,5.88,22.94,52.82,-6.904628,107.631302,Asia/Jakarta
2026-01-01 06:00:00,23.85,90.7,3.17,64.8,3.96,22.52,69.75,-6.904628,107.631302,Asia/Jakarta
2026-01-01 09:00:00,28.58,78.4,9.05,54.3,5.34,26.82,57.63,-6.904628,107.631302,Asia/Jakarta
2026-01-01 12:00:00,31.58,67.4,0.0,30.1,7.82,30.38,46.44,-6.904628,107.631302,Asia/Jakarta
2026-01-01 15:00:00,28.61,81.9,0.0,50.4,5.37,27.17,37.51,-6.904628,107.631302,Asia/Jakarta
2026-01-01 18:00:00,23.98,88.2,5.36,49.5,3.17,22.72,70.24,-6.904628,107.631302,Asia/Jakarta
2026-01-01 21:00:00,23.35,86.5,0.0,43.1,4.61,22.02,49.08,-6.904628,107.631302,Asia/Jakarta
2026-01-02 00:00:00,24.55,82.1,2.56,38.6,6.0,22.81,54.84,-6.904628,107.631302,Asia/Jakarta
2026-01-02 03:00:00,24.9,84.1,2.81,39.9,4.93,23.19,64.56,-6.904628,107.631302,Asia/Jakarta
2026-01-02 06:00:00,23.35,88.7,0.0,47.0,3.16,22.49,62.5,-6.904628,107.631302,Asia/Jakarta
2026-01-02 09:00:00,28.9,73.3,0.0,35.4,7.37,27.33,46.46,-6.904628,107.631302,Asia/Jakarta
2026-01-02 12:00:00,30.44,72.7,0.0,35.6,8.2,29.88,35.38,-6.904628,107.631302,Asia/Jakarta
2026-01-02 15:00:00,27.79,77.4,0.0,34.0,5.2,26.75,52.03,-6.904628,107.631302,Asia/Jakarta
2026-01-02 18:00:00,23.32,88.9,0.0,50.3,2.88,21.43,56.02,-6.904628,107.631302,Asia/Jakarta
2026-01-02 21:00:00,24.29,91.8,0.0,47.3,5.15,23.16,47.23,-6.904628,107.631302,Asia/Jakarta
2026-01-03 00:00:00,22.59,93.1,4.84,47.6,5.54,21.28,72.15,-6.904628,107.631302,Asia/Jakarta
2026-01-03 03:00:00,23.21,91.6,11.24,44.2,3.49,22.18,80.65,-6.904628,107.631302,Asia/Jakarta
2026-01-03 06:00:00,24.51,91.1,2.88,52.0,5.79,23.94,62.63,-6.904628,107.631302,Asia/Jakarta
2026-01-03 09:00:00,30.36,71.6,2.49,31.6,6.01,28.95,54.87,-6.904628,107.631302,Asia/Jakarta
2026-01-03 12:00:00,31.52,76.2,0.0,33.4,6.71,30.73,46.73,-6.904628,107.631302,Asia/Jakarta
2026-01-03 15:00:00,29.62,71.6,0.0,39.9,4.37,28.01,39.95,-6.904628,107.631302,Asia/Jakarta
2026-01-03 18:00:00,23.23,90.1,0.0,59.4,5.42,22.1,62.17,-6.904628,107.631302,Asia/Jakarta
2026-01-03 21:00:00,25.29,80.3,3.45,55.0,2.72,23.36,61.7,-6.904628,107.631302,Asia/Jakarta
2026-01-04 00:00:00,24.53,85.7,0.0,48.7,4.01,23.34,62.02,-6.904628,107.631302,Asia/Jakarta
2026-01-04 03:00:00,25.25,80.8,3.47,41.0,2.64,23.48,57.95,-6.904628,107.631302,Asia/Jakarta
2026-01-04 06:00:00,23.26,90.5,0.0,53.4,5.63,22.18,61.6,-6.904628,107.631302,Asia/Jakarta
2026-01-04 09:00:00,29.63,76.5,4.24,33.1,6.67,28.03,50.13,-6.904628,107.631302,Asia/Jakarta
2026-01-04 12:00:00,32.07,66.6,0.0,32.9,6.32,31.35,43.38,-6.904628,107.631302,Asia/Jakarta
2026-01-04 15:00:00,27.46,78.9,3.18,31.5,4.87,25.66,50.78,-6.904628,107.631302,Asia/Jakarta
2026-01-04 18:00:00,25.19,81.6,7.58,37.0,4.12,24.42,75.65,-6.904628,107.631302,Asia/Jakarta
2026-01-04 21:00:00,24.84,84.2,1.54,51.1,5.07,23.67,58.96,-6.904628,107.631302,Asia/Jakarta
2026-01-05 00:00:00,23.0,90.4,4.59,45.9,3.03,21.72,68.19,-6.904628,107.631302,Asia/Jakarta
2026-01-05 03:00:00,24.58,89.0,0.0,64.0,3.09,23.25,62.62,-6.904628,107.631302,Asia/Jakarta
2026-01-05 06:00:00,25.2,82.9,4.72,51.7,4.53,23.38,59.58,-6.904628,107.631302,Asia/Jakarta
2026-01-05 09:00:00,28.92,72.6,0.0,38.2,7.14,27.09,47.45,-6.904628,107.631302,Asia/Jakarta
2026-01-05 12:00:00,32.35,69.7,1.67,38.3,7.86,31.31,42.16,-6.904628,107.631302,Asia/Jakarta
2026-01-05 15:00:00,28.1,79.7,4.55,48.4,6.18,27.58,55.69,-6.904628,107.631302,Asia/Jakarta
2026-01-05 18:00:00,22.51,92.9,4.81,59.4,4.17,20.71,64.91,-6.904628,107.631302,Asia/Jakarta
2026-01-05 21:00:00,25.48,80.6,0.15,54.3,4.62,24.75,62.59,-6.904628,107.631302,Asia/Jakarta
2026-01-06 00:00:00,23.42,88.0,0.0,41.5,4.29,21.58,62.82,-6.904628,107.631302,Asia/Jakarta
2026-01-06 03:00:00,24.56,82.3,1.41,49.8,2.92,23.55,50.53,-6.904628,107.631302,Asia/Jakarta
2026-01-06 06:00:00,25.1,81.2,9.56,45.6,3.67,24.0,79.69,-6.904628,107.631302,Asia/Jakarta
2026-01-06 09:00:00,29.0,80.3,0.0,34.0,6.51,27.0,43.15,-6.904628,107.631302,Asia/Jakarta
2026-01-06 12:00:00,32.41,70.9,2.05,31.7,6.63,30.56,45.89,-6.904628,107.631302,Asia/Jakarta
2026-01-06 15:00:00,30.09,77.6,1.13,53.5,6.66,29.03,43.4,-6.904628,107.631302,Asia/Jakarta
2026-01-06 18:00:00,24.56,82.5,0.49,44.0,4.52,23.13,49.45,-6.904628,107.631302,Asia/Jakarta
2026-01-06 21:00:00,24.54,87.2,1.29,51.8,4.96,23.0,57.38,-6.904628,107.631302,Asia/Jakarta
2026-01-07 00:00:00,24.84,87.9,0.0,51.6,3.78,23.64,47.63,-6.904628,107.631302,Asia/Jakarta
2026-01-07 03:00:00,22.81,94.8,3.07,58.1,3.5,20.85,57.35,-6.904628,107.631302,Asia/Jakarta
2026-01-07 06:00:00,24.24,89.6,1.05,56.0,3.03,23.12,63.9,-6.904628,107.631302,Asia/Jakarta
2026-01-07 09:00:00,29.46,74.6,5.41,28.2,7.17,28.88,63.8,-6.904628,107.631302,Asia/Jakarta
2026-01-07 12:00:00,30.91,76.4,0.0,40.4,5.1,29.85,35.83,-6.904628,107.631302,Asia/Jakarta
2026-01-07 15:00:00,27.9,81.3,1.64,46.8,6.94,26.34,50.74,-6.904628,107.631302,Asia/Jakarta
2026-01-07 18:00:00,24.35,82.4,0.0,34.7,4.67,23.31,61.17,-6.904628,107.631302,Asia/Jakarta
2026-01-07 21:00:00,24.37,88.0,4.26,46.5,4.92,22.47,66.99,-6.904628,107.631302,Asia/Jakarta
2026-01-08 00:00:00,24.42,90.6,0.0,52.7,5.12,23.46,54.22,-6.904628,107.631302,Asia/Jakarta
2026-01-08 03:00:00,24.99,82.4,0.0,38.0,4.88,24.11,59.22,-6.904628,107.631302,Asia/Jakarta
2026-01-08 06:00:00,24.45,82.4,8.66,36.4,3.72,23.28,77.55,-6.904628,107.631302,Asia/Jakarta
2026-01-08 09:00:00,27.57,83.2,8.3,51.6,7.42,26.71,71.29,-6.904628,107.631302,Asia/Jakarta
2026-01-08 12:00:00,32.31,75.2,0.0,45.6,7.76,31.22,45.74,-6.904628,107.631302,Asia/Jakarta
2026-01-08 15:00:00,29.17,79.8,4.21,46.4,4.67,28.1,57.18,-6.904628,107.631302,Asia/Jakarta
2026-01-08 18:00:00,25.25,88.5,0.0,48.2,2.81,24.3,59.73,-6.904628,107.631302,Asia/Jakarta
2026-01-08 21:00:00,24.47,89.8,0.0,54.3,3.87,23.56,55.15,-6.904628,107.631302,Asia/Jakarta
2026-01-09 00:00:00,24.26,82.6,0.0,36.0,5.29,23.51,55.05,-6.904628,107.631302,Asia/Jakarta
2026-01-09 03:00:00,24.7,88.1,1.21,50.7,2.59,23.37,59.54,-6.904628,107.631302,Asia/Jakarta
2026-01-09 06:00:00,23.13,87.2,3.24,57.6,5.91,22.46,65.91,-6.904628,107.631302,Asia/Jakarta
2026-01-09 09:00:00,30.15,70.8,0.0,45.9,6.08,28.36,49.91,-6.904628,107.631302,Asia/Jakarta
2026-01-09 12:00:00,32.39,67.7,0.0,35.9,7.13,30.8,43.69,-6.904628,107.631302,Asia/Jakarta
2026-01-09 15:00:00,29.24,80.0,0.0,33.8,6.29,27.74,38.99,-6.904628,107.631302,Asia/Jakarta
2026-01-09 18:00:00,22.66,92.2,4.31,61.6,3.46,21.36,71.47,-6.904628,107.631302,Asia/Jakarta
2026-01-09 21:00:00,25.13,80.8,0.0,36.6,3.97,23.71,49.48,-6.904628,107.631302,Asia/Jakarta
2026-01-10 00:00:00,25.34,86.6,14.93,41.8,3.66,24.6,88.59,-6.904628,107.631302,Asia/Jakarta
2026-01-10 03:00:00,24.22,91.0,0.0,65.3,4.42,22.81,48.63,-6.904628,107.631302,Asia/Jakarta
2026-01-10 06:00:00,25.41,88.4,0.48,59.7,4.89,24.1,57.8,-6.904628,107.631302,Asia/Jakarta
2026-01-10 09:00:00,28.79,76.6,0.0,35.7,7.54,27.57,52.44,-6.904628,107.631302,Asia/Jakarta
2026-01-10 12:00:00,31.14,70.3,0.0,33.7,5.63,30.53,37.2,-6.904628,107.631302,Asia/Jakarta
2026-01-10 15:00:00,28.0,77.8,3.25,30.9,7.07,26.15,54.19,-6.904628,107.631302,Asia/Jakarta
2026-01-10 18:00:00,23.77,91.9,5.28,64.1,4.26,22.59,69.0,-6.904628,107.631302,Asia/Jakarta
2026-01-10 21:00:00,25.48,84.9,3.66,59.5,3.48,23.65,63.26,-6.904628,107.631302,Asia/Jakarta
2026-01-11 00:00:00,24.78,90.8,3.97,48.5,5.71,24.07,70.55,-6.904628,107.631302,Asia/Jakarta
2026-01-11 03:00:00,25.31,90.0,1.74,65.6,5.62,24.31,50.88,-6.904628,107.631302,Asia/Jakarta
2026-01-11 06:00:00,24.31,84.0,0.0,46.9,2.72,23.49,58.17,-6.904628,107.631302,Asia/Jakarta
2026-01-11 09:00:00,28.58,75.7,6.47,42.1,7.21,27.29,64.8,-6.904628,107.631302,Asia/Jakarta
2026-01-11 12:00:00,31.86,71.1,0.0,28.9,7.34,29.98,39.51,-6.904628,107.631302,Asia/Jakarta
2026-01-11 15:00:00,27.66,78.7,3.47,44.0,6.74,26.8,55.95,-6.904628,107.631302,Asia/Jakarta
2026-01-11 18:00:00,25.19,90.0,3.96,61.4,3.97,23.91,65.52,-6.904628,107.631302,Asia/Jakarta
2026-01-11 21:00:00,25.1,90.2,6.95,44.6,4.97,23.21,69.48,-6.904628,107.631302,Asia/Jakarta
2026-01-12 00:00:00,23.22,85.0,0.0,57.0,3.12,21.75,61.16,-6.904628,107.631302,Asia/Jakarta
2026-01-12 03:00:00,24.75,86.1,0.0,51.0,3.07,22.94,51.77,-6.904628,107.631302,Asia/Jakarta
2026-01-12 06:00:00,23.56,85.6,0.0,39.1,2.96,22.24,48.22,-6.904628,107.631302,Asia/Jakarta
2026-01-12 09:00:00,27.49,80.9,0.0,37.4,6.16,25.63,49.87,-6.904628,107.631302,Asia/Jakarta
2026-01-12 12:00:00,30.75,71.8,2.62,45.0,8.02,29.65,44.07,-6.904628,107.631302,Asia/Jakarta
2026-01-12 15:00:00,28.14,78.4,8.0,47.4,6.1,26.7,55.16,-6.904628,107.631302,Asia/Jakarta
2026-01-12 18:00:00,24.15,87.7,1.01,47.8,3.1,22.6,59.83,-6.904628,107.631302,Asia/Jakarta
2026-01-12 21:00:00,23.64,89.4,4.13,63.3,5.83,22.26,60.45,-6.904628,107.631302,Asia/Jakarta
2026-01-13 00:00:00,24.64,86.7,0.0,46.2,5.62,22.88,62.9,-6.904628,107.631302,Asia/Jakarta
2026-01-13 03:00:00,25.47,84.2,1.64,37.1,3.35,23.71,61.33,-6.904628,107.631302,Asia/Jakarta
2026-01-13 06:00:00,23.0,91.1,0.0,56.4,2.82,21.21,58.74,-6.904628,107.631302,Asia/Jakarta
2026-01-13 09:00:00,28.08,75.8,0.0,28.2,7.57,26.11,45.47,-6.904628,107.631302,Asia/Jakarta
2026-01-13 12:00:00,29.88,74.9,0.0,47.8,6.36,28.57,39.84,-6.904628,107.631302,Asia/Jakarta
2026-01-13 15:00:00,29.44,74.8,0.0,38.1,6.85,27.86,52.81,-6.904628,107.631302,Asia/Jakarta
2026-01-13 18:00:00,22.95,90.1,1.27,64.0,3.29,20.99,54.09,-6.904628,107.631302,Asia/Jakarta
2026-01-13 21:00:00,25.37,80.0,0.0,36.4,5.38,23.92,51.26,-6.904628,107.631302,Asia/Jakarta
2026-01-14 00:00:00,24.94,88.4,11.16,63.9,3.79,23.1,75.44,-6.904628,107.631302,Asia/Jakarta
2026-01-14 03:00:00,23.02,94.4,0.0,49.5,5.44,21.45,55.0,-6.904628,107.631302,Asia/Jakarta
2026-01-14 06:00:00,22.61,88.3,0.0,45.4,4.97,22.02,54.52,-6.904628,107.631302,Asia/Jakarta
2026-01-14 09:00:00,27.83,79.4,0.0,49.3,4.71,26.1,45.91,-6.904628,107.631302,Asia/Jakarta
2026-01-14 12:00:00,31.93,75.4,0.0,27.9,7.76,30.34,33.67,-6.904628,107.631302,Asia/Jakarta
2026-01-14 15:00:00,27.91,78.0,0.0,37.0,6.38,26.38,49.74,-6.904628,107.631302,Asia/Jakarta
2026-01-14 18:00:00,25.44,87.7,0.0,61.1,4.77,24.79,51.69,-6.904628,107.631302,Asia/Jakarta
2026-01-14 21:00:00,23.93,88.5,1.07,61.0,5.26,22.25,56.1,-6.904628,107.631302,Asia/Jakarta
2026-01-15 00:00:00,23.36,92.8,3.52,55.9,5.44,22.34,70.53,-6.904628,107.631302,Asia/Jakarta
2026-01-15 03:00:00,24.33,85.1,0.98,60.3,5.75,22.82,53.39,-6.904628,107.631302,Asia/Jakarta
2026-01-15 06:00:00,24.0,85.1,7.67,41.6,5.47,23.25,79.31,-6.904628,107.631302,Asia/Jakarta
2026-01-15 09:00:00,29.08,75.4,0.0,40.3,5.8,27.31,37.27,-6.904628,107.631302,Asia/Jakarta
2026-01-15 12:00:00,32.17,68.0,0.0,34.8,7.04,30.41,42.49,-6.904628,107.631302,Asia/Jakarta
2026-01-15 15:00:00,30.33,73.7,0.0,26.5,6.49,29.52,46.61,-6.904628,107.631302,Asia/Jakarta
2026-01-15 18:00:00,22.76,94.9,0.0,48.0,3.36,21.21,55.19,-6.904628,107.631302,Asia/Jakarta
2026-01-15 21:00:00,23.22,93.9,0.0,57.9,3.82,22.35,55.71,-6.904628,107.631302,Asia/Jakarta
2026-01-16 00:00:00,23.77,89.5,0.0,49.2,5.21,22.46,48.21,-6.904628,107.631302,Asia/Jakarta
2026-01-16 03:00:00,22.55,87.0,2.41,58.7,3.48,21.56,65.23,-6.904628,107.631302,Asia/Jakarta
2026-01-16 06:00:00,23.88,84.4,6.92,52.1,4.29,21.88,69.6,-6.904628,107.631302,Asia/Jakarta
2026-01-16 09:00:00,30.23,73.4,0.0,35.7,5.89,28.73,51.76,-6.904628,107.631302,Asia/Jakarta
2026-01-16 12:00:00,30.39,79.0,5.15,39.2,7.0,29.85,59.95,-6.904628,107.631302,Asia/Jakarta
2026-01-16 15:00:00,28.48,82.4,0.0,40.1,4.74,27.85,48.46,-6.904628,107.631302,Asia/Jakarta
2026-01-16 18:00:00,22.84,90.4,0.0,63.4,3.5,22.01,48.19,-6.904628,107.631302,Asia/Jakarta
2026-01-16 21:00:00,23.53,85.4,0.0,44.9,4.82,21.82,52.87,-6.904628,107.631302,Asia/Jakarta
2026-01-17 00:00:00,22.69,90.1,13.52,58.1,5.92,21.05,79.37,-6.904628,107.631302,Asia/Jakarta
2026-01-17 03:00:00,23.68,86.6,0.0,59.6,4.98,21.93,48.48,-6.904628,107.631302,Asia/Jakarta
2026-01-17 06:00:00,23.62,86.5,0.79,45.6,5.31,21.91,49.38,-6.904628,107.631302,Asia/Jakarta
2026-01-17 09:00:00,27.86,81.0,0.0,51.4,5.89,26.26,37.51,-6.904628,107.631302,Asia/Jakarta
2026-01-17 12:00:00,31.14,70.8,0.0,24.2,6.27,30.38,46.73,-6.904628,107.631302,Asia/Jakarta
2026-01-17 15:00:00,30.26,77.5,1.4,47.2,7.74,28.71,40.33,-6.904628,107.631302,Asia/Jakarta
2026-01-17 18:00:00,24.25,92.3,6.67,54.7,5.42,22.88,74.25,-6.904628,107.631302,Asia/Jakarta
2026-01-17 21:00:00,22.77,93.4,0.0,47.5,2.64,21.28,58.49,-6.904628,107.631302,Asia/Jakarta
2026-01-18 00:00:00,23.56,89.4,4.28,55.4,2.59,22.34,71.22,-6.904628,107.631302,Asia/Jakarta
2026-01-18 03:00:00,25.24,81.1,0.0,52.3,5.66,24.13,52.2,-6.904628,107.631302,Asia/Jakarta
