user_id,plant_id,location_id,species_id,plant_name,scientific_name,last_watered,planting_date,watering_interval_days,recommended_soil,life_cycle,environment_type,plant_age_days,height_cm,growth_stage,propagation_method,pest_susceptibility,recommended_sunlight,is_sensor_enabled,lat_round,lon_round,timestamp,rainfall,rain_probability,wind_speed,soil_temp_c,timezone,sensor_id,soil_ph,light,watering_amount_liters,future_height_cm,growth_rate,disease_name,disease_risk,yield_kg,temperature,humidity,soil_moisture,latitude,longitude,year,month,day,hour,weekday
3,1008,2008,3003,chili pepper,capsicum annuum,2025-12-31,2025-10-23,3,sandy loam,perennial,outdoor,70,22.48,flowering,seed propagation,"thrips, mite, anthracnose",full sun,True,-6.9227,107.6075,2026-02-13 18:00:00,0.0,49.2,1.5638888888888889,24.05,asia/jakarta,s2008,0.5083333333333329,0.01998068273836818,0.0,39.28,0.31,none,17.7,1.71,25.5,81.4,47.03,-6.922693,107.60748,2026,2,13,18,4
3,1008,2008,3003,chili pepper,capsicum annuum,2025-12-31,2025-10-23,3,sandy loam,perennial,outdoor,70,22.48,flowering,seed propagation,"thrips, mite, anthracnose",full sun,True,-6.9227,107.6075,2026-02-13 21:00:00,0.0,44.9,1.261111111111111,21.93,asia/jakarta,s2008,0.024999999999999467,0.008322032410072294,0.0,38.14,0.31,none,30.05,1.61,23.35,91.4,56.56,-6.922693,107.60748,2026,2,13,21,4
3,1008,2008,3003,chili pepper,capsicum annuum,2025-12-31,2025-10-23,3,sandy loam,perennial,outdoor,70,22.48,flowering,seed propagation,"thrips, mite, anthracnose",full sun,True,-6.9227,107.6075,2026-02-14 00:00:00,11.06,52.4,0.9694444444444444,22.14,asia/jakarta,s2008,0.33333333333333304,0.0,0.0,38.96,0.31,none,41.51,1.28,24.06,91.8,80.46,-6.922693,107.60748,2026,2,14,0,5
3,1008,2008,3003,chili pepper,capsicum annuum,2025-12-31,2025-10-23,3,sandy loam,perennial,outdoor,70,22.48,flowering,seed propagation,"thrips, mite, anthracnose",full sun,True,-6.9227,107.6075,2026-02-14 03:00:00,0.0,46.0,1.3055555555555556,22.01,asia/jakarta,s2008,0.2166666666666659,0.009912291827237338,0.0,38.44,0.31,none,28.11,1.81,23.16,85.1,58.69,-6.922693,107.60748,2026,2,14,3,5
3,1008,2008,3003,chili pepper,capsicum annuum,2025-12-31,2025-10-23,3,sandy loam,perennial,outdoor,70,22.48,flowering,seed propagation,"thrips, mite, anthracnose",full sun,True,-6.9227,107.6075,2026-02-14 06:00:00,9.54,52.0,1.45,22.83,asia/jakarta,s2008,0.9416666666666664,0.0,0.0,36.76,0.31,none,37.91,1.3,23.54,90.4,72.73,-6.922693,107.60748,2026,2,14,6,5
3,1008,2008,3003,chili pepper,capsicum annuum,2025-12-31,2025-10-23,3,sandy loam,perennial,outdoor,70,22.48,flowering,seed propagation,"thrips, mite, anthracnose",full sun,True,-6.9227,107.6075,2026-02-14 09:00:00,0.0,43.2,1.5638888888888889,28.94,asia/jakarta,s2008,0.5416666666666661,0.6721236304744437,3.32,39.22,0.31,none,9.97,1.86,30.42,73.8,39.23,-6.922693,107.60748,2026,2,14,9,5
3,1008,2008,3003,chili pepper,capsicum annuum,2025-12-31,2025-10-23,3,sandy loam,perennial,outdoor,70,22.48,flowering,seed propagation,"thrips, mite, anthracnose",full sun,True,-6.9227,107.6075,2026-02-14 12:00:00,4.16,30.1,1.4111111111111112,29.77,asia/jakarta,s2008,0.5916666666666659,0.9815900642933102,0.0,38.54,0.306,none,10.97,1.64,30.72,69.0,42.84,-6.922693,107.60748,2026,2,14,12,5
3,1008,2008,3003,chili pepper,capsicum annuum,2025-12-31,2025-10-23,3,sandy loam,perennial,outdoor,70,22.48,flowering,seed propagation,"thrips, mite, anthracnose",full sun,True,-6.9227,107.6075,2026-02-14 15:00:00,0.75,33.1,2.1444444444444444,28.97,asia/jakarta,s2008,0.7999999999999998,0.7022702660513761,0.0,39.15,0.308,none,20.74,1.68,30.45,78.5,44.8,-6.922693,107.60748,2026,2,14,15,5
3,1008,2008,3003,chili pepper,capsicum annuum,2025-12-31,2025-10-23,3,sandy loam,perennial,outdoor,70,22.48,flowering,seed propagation,"thrips, mite, anthracnose",full sun,True,-6.9227,107.6075,2026-02-14 18:00:00,0.0,46.8,1.1916666666666667,24.73,asia/jakarta,s2008,0.18333333333333268,0.020234343749695117,0.0,40.32,0.31,none,31.88,1.84,25.38,88.5,59.45,-6.922693,107.60748,2026,2,14,18,5
3,1008,2008,3003,chili pepper,capsicum annuum,2025-12-31,2025-10-23,3,sandy loam,perennial,outdoor,70,22.48,flowering,seed propagation,"thrips, mite, anthracnose",full sun,True,-6.9227,107.6075,2026-02-14 21:00:00,3.92,71.1,1.2222222222222223,21.61,asia/jakarta,s2008,0.6499999999999995,0.0,0.0,36.47,0.31,none,37.24,1.72,22.52,95.6,56.57,-6.922693,107.60748,2026,2,14,21,5
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-01 00:00:00,0.0,51.1,0.7027777777777777,24.63,asia/jakarta,s2009,0.7916666666666661,0.017931882262265973,0.0,19.61,0.35,none,26.96,0.46,25.42,87.4,53.52,-6.912101,107.620466,2026,1,1,0,3
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-01 03:00:00,0.0,55.5,0.8305555555555556,23.94,asia/jakarta,s2009,0.2999999999999998,0.019229455897130703,0.0,19.61,0.35,none,20.78,0.56,24.66,82.6,49.29,-6.912101,107.620466,2026,1,1,3,3
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-01 06:00:00,1.23,38.7,1.011111111111111,22.24,asia/jakarta,s2009,0.4833333333333325,0.018936770114830387,0.0,19.61,0.35,none,24.27,0.47,23.02,86.4,52.19,-6.912101,107.620466,2026,1,1,6,3
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-01 09:00:00,2.0,34.3,1.275,29.12,asia/jakarta,s2009,0.5499999999999998,0.6952458072761686,0.0,19.59,0.347,none,19.37,0.46,30.45,75.2,53.12,-6.912101,107.620466,2026,1,1,9,3
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-01 12:00:00,0.0,33.9,1.488888888888889,29.99,asia/jakarta,s2009,0.6999999999999993,0.9631606162011337,2.66,19.55,0.341,none,12.55,0.47,30.86,76.4,34.85,-6.912101,107.620466,2026,1,1,12,3
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-01 15:00:00,2.13,54.3,1.4944444444444445,28.29,asia/jakarta,s2009,0.7916666666666661,0.7081532502756124,0.0,19.61,0.35,none,20.7,0.43,29.45,79.6,54.26,-6.912101,107.620466,2026,1,1,15,3
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-01 18:00:00,1.22,57.4,1.497222222222222,21.78,asia/jakarta,s2009,0.033333333333333215,0.0,0.0,19.61,0.35,none,35.75,0.42,22.94,92.7,62.35,-6.912101,107.620466,2026,1,1,18,3
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-01 21:00:00,0.0,60.2,1.2361111111111112,21.21,asia/jakarta,s2009,0.958333333333333,0.0,0.0,19.61,0.35,none,27.71,0.49,22.85,92.2,47.65,-6.912101,107.620466,2026,1,1,21,3
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-02 00:00:00,3.94,57.2,0.7638888888888888,23.42,asia/jakarta,s2009,0.45833333333333304,0.0,0.0,19.95,0.35,none,30.08,0.41,24.07,82.9,69.99,-6.912101,107.620466,2026,1,2,0,4
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-02 03:00:00,1.8,67.4,0.7694444444444444,21.72,asia/jakarta,s2009,0.4166666666666661,0.0023805110293758963,0.0,19.96,0.35,none,30.14,0.62,23.36,92.8,56.29,-6.912101,107.620466,2026,1,2,3,4
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-02 06:00:00,0.0,59.9,0.95,23.74,asia/jakarta,s2009,0.00833333333333286,0.0,0.0,19.93,0.35,none,26.62,0.51,24.86,86.1,54.51,-6.912101,107.620466,2026,1,2,6,4
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-02 09:00:00,0.0,47.1,1.3555555555555554,27.3,asia/jakarta,s2009,0.5666666666666655,0.6878993941404307,0.0,19.93,0.35,none,18.01,0.58,28.81,80.0,47.37,-6.912101,107.620466,2026,1,2,9,4
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-02 12:00:00,0.0,28.9,1.8722222222222222,30.82,asia/jakarta,s2009,0.6833333333333327,0.9823315349418043,0.0,19.9,0.339,none,16.75,0.38,32.28,67.6,47.6,-6.912101,107.620466,2026,1,2,12,4
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-02 15:00:00,0.0,33.6,1.936111111111111,29.71,asia/jakarta,s2009,0.9833333333333325,0.6819676289524775,0.0,19.9,0.347,none,17.51,0.56,30.35,76.2,47.78,-6.912101,107.620466,2026,1,2,15,4
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-02 18:00:00,2.77,60.7,1.5999999999999999,23.24,asia/jakarta,s2009,0.4333333333333327,0.013434277407584464,0.0,19.93,0.35,none,33.59,0.5,24.97,87.0,67.56,-6.912101,107.620466,2026,1,2,18,4
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-02 21:00:00,2.14,48.8,1.0083333333333333,22.47,asia/jakarta,s2009,0.8416666666666659,0.0038049151699040967,0.0,19.96,0.35,none,27.76,0.49,23.71,89.2,57.22,-6.912101,107.620466,2026,1,2,21,4
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-03 00:00:00,4.75,58.1,1.4333333333333333,21.77,asia/jakarta,s2009,0.3583333333333325,0.013375740251124401,0.0,20.28,0.35,none,30.22,0.48,23.62,89.3,60.44,-6.912101,107.620466,2026,1,3,0,5
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-03 03:00:00,4.5,65.3,0.7416666666666666,20.66,asia/jakarta,s2009,0.24166666666666625,0.0001853676621235329,0.0,20.41,0.35,none,35.13,0.49,22.5,90.1,61.67,-6.912101,107.620466,2026,1,3,3,5
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-03 06:00:00,2.6,53.0,1.4027777777777777,22.93,asia/jakarta,s2009,0.3249999999999993,0.009287895491663332,0.0,20.32,0.35,none,31.0,0.39,24.06,90.7,58.94,-6.912101,107.620466,2026,1,3,6,5
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-03 09:00:00,0.0,37.1,1.2277777777777776,27.46,asia/jakarta,s2009,0.09166666666666679,0.6867676757822028,0.0,20.35,0.35,none,15.98,0.38,28.17,78.6,43.49,-6.912101,107.620466,2026,1,3,9,5
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-03 12:00:00,0.0,39.9,1.6805555555555554,30.16,asia/jakarta,s2009,0.6583333333333332,0.9995219465555761,0.0,20.38,0.345,none,23.05,0.55,30.74,77.9,47.38,-6.912101,107.620466,2026,1,3,12,5
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-03 15:00:00,4.91,43.9,1.8888888888888888,27.78,asia/jakarta,s2009,0.09999999999999964,0.6770602640025756,0.0,20.35,0.35,none,24.2,0.62,28.52,79.7,57.76,-6.912101,107.620466,2026,1,3,15,5
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-03 18:00:00,0.0,44.5,1.5083333333333333,23.57,asia/jakarta,s2009,0.6333333333333329,0.0,0.0,20.35,0.35,none,30.8,0.62,24.34,86.1,60.75,-6.912101,107.620466,2026,1,3,18,5
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-03 21:00:00,0.0,53.8,0.9277777777777777,24.03,asia/jakarta,s2009,0.9499999999999993,0.016566015278197836,0.0,20.22,0.35,none,24.89,0.59,24.91,89.0,49.25,-6.912101,107.620466,2026,1,3,21,5
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-04 00:00:00,7.62,60.1,1.136111111111111,22.47,asia/jakarta,s2009,0.6166666666666663,0.018322129971999727,0.0,20.73,0.35,none,33.51,0.49,23.14,89.7,65.78,-6.912101,107.620466,2026,1,4,0,6
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-04 03:00:00,0.0,59.3,1.0138888888888888,22.31,asia/jakarta,s2009,0.5333333333333323,0.0,0.0,20.54,0.35,none,25.83,0.5,23.49,86.3,52.41,-6.912101,107.620466,2026,1,4,3,6
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-04 06:00:00,0.33,39.2,1.1805555555555556,24.52,asia/jakarta,s2009,0.7333333333333325,0.0,0.0,20.73,0.35,none,29.63,0.49,25.04,86.5,60.67,-6.912101,107.620466,2026,1,4,6,6
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-04 09:00:00,0.0,31.0,1.3916666666666666,26.85,asia/jakarta,s2009,0.7583333333333329,0.6850505858593742,0.0,20.76,0.35,none,16.21,0.51,28.28,77.5,47.62,-6.912101,107.620466,2026,1,4,9,6
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-04 12:00:00,0.0,35.7,2.2138888888888886,29.21,asia/jakarta,s2009,0.39999999999999947,0.9582727636367184,2.69,20.72,0.344,none,12.13,0.37,30.51,75.1,38.15,-6.912101,107.620466,2026,1,4,12,6
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-04 15:00:00,2.04,33.1,2.072222222222222,28.73,asia/jakarta,s2009,0.5333333333333323,0.7010019609947414,0.0,20.57,0.35,none,14.2,0.43,29.88,75.7,43.83,-6.912101,107.620466,2026,1,4,15,6
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-04 18:00:00,1.45,60.4,0.8472222222222221,21.12,asia/jakarta,s2009,0.38333333333333286,0.0,0.0,20.56,0.35,none,31.81,0.5,23.05,93.6,57.96,-6.912101,107.620466,2026,1,4,18,6
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-04 21:00:00,1.89,43.1,1.1444444444444444,23.54,asia/jakarta,s2009,0.9916666666666663,0.008702523927062703,0.0,20.75,0.35,none,34.96,0.4,24.3,90.5,66.0,-6.912101,107.620466,2026,1,4,21,6
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-05 00:00:00,0.0,58.2,1.0666666666666667,21.07,asia/jakarta,s2009,0.6166666666666663,0.0,0.0,21.13,0.35,none,31.08,0.61,22.86,92.0,50.36,-6.912101,107.620466,2026,1,5,0,0
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-05 03:00:00,0.0,60.3,1.425,24.32,asia/jakarta,s2009,0.9166666666666661,0.0,0.0,20.83,0.35,none,31.59,0.61,25.0,84.7,62.54,-6.912101,107.620466,2026,1,5,3,0
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-05 06:00:00,0.0,39.1,1.6055555555555556,22.41,asia/jakarta,s2009,0.34999999999999964,0.021492892613586473,0.0,21.0,0.35,none,23.53,0.54,23.19,86.1,52.73,-6.912101,107.620466,2026,1,5,6,0
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-05 09:00:00,0.25,42.3,1.4194444444444445,26.52,asia/jakarta,s2009,0.4999999999999991,0.666572356803481,2.36,21.03,0.35,none,9.0,0.47,27.58,76.2,41.55,-6.912101,107.620466,2026,1,5,9,0
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-05 12:00:00,0.31,29.9,1.4444444444444444,28.61,asia/jakarta,s2009,0.7666666666666657,0.9522141679431019,2.73,21.01,0.333,none,9.71,0.54,30.18,75.9,34.03,-6.912101,107.620466,2026,1,5,12,0
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-05 15:00:00,2.2,36.8,1.5166666666666666,27.88,asia/jakarta,s2009,0.44166666666666643,0.7084849608288861,0.0,21.2,0.35,none,19.78,0.42,29.39,75.8,53.39,-6.912101,107.620466,2026,1,5,15,0
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-05 18:00:00,2.15,51.9,1.2777777777777777,23.43,asia/jakarta,s2009,0.3083333333333327,0.0,0.0,20.96,0.35,none,22.85,0.55,24.6,82.2,51.77,-6.912101,107.620466,2026,1,5,18,0
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-05 21:00:00,8.36,43.2,1.4666666666666668,23.79,asia/jakarta,s2009,0.3583333333333325,0.0021756309817656757,0.0,20.86,0.35,none,34.8,0.42,25.49,87.8,70.9,-6.912101,107.620466,2026,1,5,21,0
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-06 00:00:00,3.71,46.0,1.3055555555555556,21.48,asia/jakarta,s2009,0.8249999999999993,0.017434316432355438,0.0,21.37,0.35,none,34.64,0.49,23.15,92.0,62.61,-6.912101,107.620466,2026,1,6,0,1
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-06 03:00:00,4.83,45.0,0.9749999999999999,24.29,asia/jakarta,s2009,0.38333333333333286,0.0,0.0,21.14,0.35,none,29.35,0.55,24.81,84.0,61.55,-6.912101,107.620466,2026,1,6,3,1
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-06 06:00:00,27.22,62.1,1.3527777777777779,24.06,asia/jakarta,s2009,0.0,0.0,0.0,21.55,0.35,fungal_leaf_spot,47.55,0.56,24.72,87.4,92.0,-6.912101,107.620466,2026,1,6,6,1
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-06 09:00:00,0.0,43.5,1.8777777777777778,26.67,asia/jakarta,s2009,0.31666666666666643,0.7023483155933229,0.0,21.27,0.35,none,16.87,0.47,27.69,79.6,42.54,-6.912101,107.620466,2026,1,6,9,1
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-06 12:00:00,10.06,43.8,1.4138888888888888,30.15,asia/jakarta,s2009,0.049999999999998934,0.9773656328354423,0.0,21.24,0.341,none,30.27,0.57,31.48,73.6,64.34,-6.912101,107.620466,2026,1,6,12,1
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-06 15:00:00,3.22,40.3,1.8305555555555555,28.48,asia/jakarta,s2009,0.14166666666666572,0.6937335974009502,0.0,21.53,0.35,none,23.35,0.52,29.91,76.9,56.94,-6.912101,107.620466,2026,1,6,15,1
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-06 18:00:00,2.35,55.6,1.3027777777777778,21.8,asia/jakarta,s2009,0.24166666666666625,0.021044107747392658,0.0,21.48,0.35,none,32.28,0.42,22.97,87.4,63.05,-6.912101,107.620466,2026,1,6,18,1
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-06 21:00:00,2.07,59.0,0.9333333333333332,22.13,asia/jakarta,s2009,0.08333333333333215,0.02084898389252578,0.0,21.22,0.35,none,30.12,0.53,23.66,91.8,53.97,-6.912101,107.620466,2026,1,6,21,1
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-07 00:00:00,0.0,44.5,1.0611111111111111,21.29,asia/jakarta,s2009,0.9249999999999998,0.0,0.0,21.65,0.35,none,32.3,0.44,22.87,88.7,57.17,-6.912101,107.620466,2026,1,7,0,2
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-07 03:00:00,0.0,42.8,0.775,23.03,asia/jakarta,s2009,0.033333333333333215,0.0,0.0,21.43,0.35,none,29.71,0.59,24.44,85.5,60.53,-6.912101,107.620466,2026,1,7,3,2
1,1009,2009,3004,basil,ocimum basilicum,2025-12-28,2025-11-16,2,rich well-drained soil,annual,outdoor,46,17.16,vegetative,"seed propagation, cutting","aphid, fungal leaf spot",full sun,True,-6.9121,107.6205,2026-01-07 06:00:00,4.26,59.7,1.5027777777777778,22.21,asia/jakarta,s2009,0.7583333333333329,0.0,0.0,22.01,0.35,none,33.82,0.57,23.08,85.1,68.74,-6.912101,107.620466,2026,1,7,6,2
