temperature,humidity,soil_moisture,heat_index,water_stress,dryness_index,evaporation_risk
23,81.0,67,31.1,0.3382352941176471,14.9,32.666666666666664
22,82.0,68,30.200000000000003,0.3188405797101449,13.8,31.33333333333333
21,83.0,69,29.3,0.3,12.7,30.0
18,86.0,1,26.6,9.0,9.4,49.66666666666666
17,87.0,2,25.700000000000003,5.666666666666667,8.3,48.333333333333336
16,88.0,3,24.8,4.0,7.199999999999999,47.0
15,89.0,4,23.9,3.0,6.1,45.66666666666666
14,90.0,5,23.0,2.333333333333333,5.0,44.333333333333336
13,91.0,6,22.1,1.8571428571428568,3.9,43.0
24,80.0,7,32.0,3.0,16.0,53.66666666666666
23,81.0,8,31.1,2.555555555555556,14.9,52.333333333333336
22,82.0,9,30.200000000000003,2.2,13.8,51.0
21,83.0,10,29.3,1.9090909090909087,12.7,49.66666666666666
20,84.0,11,28.4,1.6666666666666667,11.6,48.333333333333336
19,85.0,12,27.5,1.4615384615384617,10.5,47.0
18,86.0,13,26.6,1.2857142857142858,9.4,45.66666666666666
17,87.0,14,25.700000000000003,1.1333333333333333,8.3,44.333333333333336
16,88.0,15,24.8,1.0,7.199999999999999,43.0
15,89.0,16,23.9,0.8823529411764706,6.1,41.66666666666666
14,90.0,17,23.0,0.7777777777777778,5.0,40.333333333333336
13,91.0,18,22.1,0.6842105263157895,3.9,39.0
24,80.0,19,32.0,1.2,16.0,49.66666666666666
23,81.0,20,31.1,1.0952380952380951,14.9,48.333333333333336
22,82.0,21,30.200000000000003,1.0,13.8,47.0
21,83.0,22,29.3,0.9130434782608696,12.7,45.66666666666666
20,84.0,23,28.4,0.8333333333333334,11.6,44.333333333333336
19,85.0,24,27.5,0.76,10.5,43.0
18,86.0,25,26.6,0.6923076923076923,9.4,41.66666666666666
17,87.0,26,25.700000000000003,0.6296296296296297,8.3,40.333333333333336
16,88.0,27,24.8,0.5714285714285714,7.199999999999999,39.0
15,89.0,28,23.9,0.5172413793103449,6.1,37.66666666666666
14,90.0,29,23.0,0.4666666666666667,5.0,36.333333333333336
13,91.0,30,22.1,0.4193548387096774,3.9,35.0
24,80.0,31,32.0,0.75,16.0,45.66666666666666
23,81.0,32,31.1,0.696969696969697,14.9,44.333333333333336
22,82.0,33,30.200000000000003,0.6470588235294118,13.8,43.0
21,83.0,34,29.3,0.6,12.7,41.66666666666666
20,84.0,35,28.4,0.5555555555555556,11.6,40.333333333333336
19,85.0,36,27.5,0.5135135135135135,10.5,39.0
18,86.0,37,26.6,0.4736842105263157,9.4,37.66666666666666
17,87.0,38,25.700000000000003,0.4358974358974359,8.3,36.333333333333336
16,88.0,39,24.8,0.4,7.199999999999999,35.0
15,89.0,40,23.9,0.3658536585365853,6.1,33.666666666666664
14,90.0,41,23.0,0.3333333333333333,5.0,32.333333333333336
24,80.0,42,32.0,0.5581395348837209,16.0,42.0
23,81.0,43,31.1,0.5227272727272727,14.9,40.66666666666666
22,82.0,44,30.200000000000003,0.4888888888888889,13.8,39.333333333333336
21,83.0,45,29.3,0.4565217391304347,12.7,38.0
20,84.0,46,28.4,0.425531914893617,11.6,36.66666666666666
19,85.0,47,27.5,0.3958333333333333,10.5,35.333333333333336
18,86.0,48,26.6,0.3673469387755102,9.4,34.0
17,87.0,49,25.700000000000003,0.34,8.3,32.666666666666664
18,86.0,1,26.6,9.0,9.4,49.66666666666666
17,87.0,2,25.700000000000003,5.666666666666667,8.3,48.333333333333336
16,88.0,3,24.8,4.0,7.199999999999999,47.0
15,89.0,4,23.9,3.0,6.1,45.66666666666666
14,90.0,5,23.0,2.333333333333333,5.0,44.333333333333336
13,91.0,6,22.1,1.8571428571428568,3.9,43.0
24,80.0,7,32.0,3.0,16.0,53.66666666666666
23,81.0,8,31.1,2.555555555555556,14.9,52.333333333333336
22,82.0,9,30.200000000000003,2.2,13.8,51.0
21,83.0,10,29.3,1.9090909090909087,12.7,49.66666666666666
20,84.0,11,28.4,1.6666666666666667,11.6,48.333333333333336
19,85.0,12,27.5,1.4615384615384617,10.5,47.0
18,86.0,13,26.6,1.2857142857142858,9.4,45.66666666666666
17,87.0,14,25.700000000000003,1.1333333333333333,8.3,44.333333333333336
16,88.0,15,24.8,1.0,7.199999999999999,43.0
15,89.0,16,23.9,0.8823529411764706,6.1,41.66666666666666
14,90.0,17,23.0,0.7777777777777778,5.0,40.333333333333336
13,91.0,18,22.1,0.6842105263157895,3.9,39.0
24,80.0,19,32.0,1.2,16.0,49.66666666666666
23,81.0,20,31.1,1.0952380952380951,14.9,48.333333333333336
22,82.0,21,30.200000000000003,1.0,13.8,47.0
21,83.0,22,29.3,0.9130434782608696,12.7,45.66666666666666
20,84.0,23,28.4,0.8333333333333334,11.6,44.333333333333336
19,85.0,24,27.5,0.76,10.5,43.0
18,86.0,25,26.6,0.6923076923076923,9.4,41.66666666666666
17,87.0,26,25.700000000000003,0.6296296296296297,8.3,40.333333333333336
16,88.0,27,24.8,0.5714285714285714,7.199999999999999,39.0
15,89.0,28,23.9,0.5172413793103449,6.1,37.66666666666666
14,90.0,29,23.0,0.4666666666666667,5.0,36.333333333333336
13,91.0,30,22.1,0.4193548387096774,3.9,35.0
24,80.0,31,32.0,0.75,16.0,45.66666666666666
23,81.0,32,31.1,0.696969696969697,14.9,44.333333333333336
22,82.0,33,30.200000000000003,0.6470588235294118,13.8,43.0
21,83.0,34,29.3,0.6,12.7,41.66666666666666
20,84.0,35,28.4,0.5555555555555556,11.6,40.333333333333336
19,85.0,36,27.5,0.5135135135135135,10.5,39.0
18,86.0,37,26.6,0.4736842105263157,9.4,37.66666666666666
17,87.0,38,25.700000000000003,0.4358974358974359,8.3,36.333333333333336
16,88.0,39,24.8,0.4,7.199999999999999,35.0
15,89.0,40,23.9,0.3658536585365853,6.1,33.666666666666664
14,90.0,41,23.0,0.3333333333333333,5.0,32.333333333333336
24,80.0,42,32.0,0.5581395348837209,16.0,42.0
23,81.0,43,31.1,0.5227272727272727,14.9,40.66666666666666
22,82.0,44,30.200000000000003,0.4888888888888889,13.8,39.333333333333336
21,83.0,45,29.3,0.4565217391304347,12.7,38.0
20,84.0,46,28.4,0.425531914893617,11.6,36.66666666666666
19,85.0,47,27.5,0.3958333333333333,10.5,35.333333333333336
18,86.0,48,26.6,0.3673469387755102,9.4,34.0
17,87.0,49,25.700000000000003,0.34,8.3,32.666666666666664
16,88.0,50,24.8,0.3137254901960784,7.199999999999999,31.33333333333333
15,89.0,51,23.9,0.2884615384615384,6.1,30.0
14,90.0,52,23.0,0.2641509433962264,5.0,28.666666666666668
13,91.0,53,22.1,0.2407407407407407,3.9,27.33333333333333
24,80.0,54,32.0,0.4363636363636363,16.0,38.0
23,81.0,55,31.1,0.4107142857142857,14.9,36.66666666666666
22,82.0,56,30.200000000000003,0.3859649122807017,13.8,35.333333333333336
21,83.0,57,29.3,0.3620689655172414,12.7,34.0
20,84.0,58,28.4,0.3389830508474576,11.6,32.666666666666664
19,85.0,59,27.5,0.3166666666666666,10.5,31.33333333333333
18,86.0,60,26.6,0.2950819672131147,9.4,30.0
17,87.0,61,25.700000000000003,0.2741935483870967,8.3,28.666666666666668
16,88.0,62,24.8,0.2539682539682539,7.199999999999999,27.33333333333333
15,89.0,63,23.9,0.234375,6.1,26.0
14,90.0,64,23.0,0.2153846153846154,5.0,24.666666666666668
13,91.0,65,22.1,0.1969696969696969,3.9,23.33333333333333
24,80.0,66,32.0,0.3582089552238806,16.0,34.0
23,81.0,67,31.1,0.3382352941176471,14.9,32.666666666666664
22,82.0,68,30.200000000000003,0.3188405797101449,13.8,31.33333333333333
21,83.0,69,29.3,0.3,12.7,30.0
24,80.0,70,32.0,0.3380281690140845,16.0,32.666666666666664
23,81.0,71,31.1,0.3194444444444444,14.9,31.33333333333333
22,82.0,72,30.200000000000003,0.3013698630136986,13.8,30.0
21,83.0,73,29.3,0.2837837837837837,12.7,28.666666666666668
20,84.0,74,28.4,0.2666666666666666,11.6,27.33333333333333
19,85.0,75,27.5,0.25,10.5,26.0
18,86.0,76,26.6,0.2337662337662337,9.4,24.666666666666668
17,87.0,77,25.700000000000003,0.2179487179487179,8.3,23.33333333333333
16,88.0,78,24.8,0.2025316455696202,7.199999999999999,22.0
15,89.0,79,23.9,0.1875,6.1,20.666666666666668
18,86.0,1,26.6,9.0,9.4,49.66666666666666
17,87.0,2,25.700000000000003,5.666666666666667,8.3,48.333333333333336
16,88.0,3,24.8,4.0,7.199999999999999,47.0
15,89.0,4,23.9,3.0,6.1,45.66666666666666
14,90.0,5,23.0,2.333333333333333,5.0,44.333333333333336
13,91.0,6,22.1,1.8571428571428568,3.9,43.0
24,80.0,7,32.0,3.0,16.0,53.66666666666666
23,81.0,8,31.1,2.555555555555556,14.9,52.333333333333336
22,82.0,9,30.200000000000003,2.2,13.8,51.0
21,83.0,10,29.3,1.9090909090909087,12.7,49.66666666666666
20,84.0,11,28.4,1.6666666666666667,11.6,48.333333333333336
19,85.0,12,27.5,1.4615384615384617,10.5,47.0
18,86.0,13,26.6,1.2857142857142858,9.4,45.66666666666666
17,87.0,14,25.700000000000003,1.1333333333333333,8.3,44.333333333333336
16,88.0,15,24.8,1.0,7.199999999999999,43.0
15,89.0,16,23.9,0.8823529411764706,6.1,41.66666666666666
14,90.0,17,23.0,0.7777777777777778,5.0,40.333333333333336
13,91.0,18,22.1,0.6842105263157895,3.9,39.0
24,80.0,19,32.0,1.2,16.0,49.66666666666666
23,81.0,20,31.1,1.0952380952380951,14.9,48.333333333333336
22,82.0,21,30.200000000000003,1.0,13.8,47.0
21,83.0,22,29.3,0.9130434782608696,12.7,45.66666666666666
20,84.0,23,28.4,0.8333333333333334,11.6,44.333333333333336
19,85.0,24,27.5,0.76,10.5,43.0
18,86.0,25,26.6,0.6923076923076923,9.4,41.66666666666666
17,87.0,26,25.700000000000003,0.6296296296296297,8.3,40.333333333333336
16,88.0,27,24.8,0.5714285714285714,7.199999999999999,39.0
15,89.0,28,23.9,0.5172413793103449,6.1,37.66666666666666
14,90.0,29,23.0,0.4666666666666667,5.0,36.333333333333336
13,91.0,30,22.1,0.4193548387096774,3.9,35.0
24,80.0,31,32.0,0.75,16.0,45.66666666666666
23,81.0,32,31.1,0.696969696969697,14.9,44.333333333333336
22,82.0,33,30.200000000000003,0.6470588235294118,13.8,43.0
21,83.0,34,29.3,0.6,12.7,41.66666666666666
20,84.0,35,28.4,0.5555555555555556,11.6,40.333333333333336
19,85.0,36,27.5,0.5135135135135135,10.5,39.0
18,86.0,37,26.6,0.4736842105263157,9.4,37.66666666666666
17,87.0,38,25.700000000000003,0.4358974358974359,8.3,36.333333333333336
16,88.0,39,24.8,0.4,7.199999999999999,35.0
15,89.0,40,23.9,0.3658536585365853,6.1,33.666666666666664
14,90.0,41,23.0,0.3333333333333333,5.0,32.333333333333336
24,80.0,42,32.0,0.5581395348837209,16.0,42.0
23,81.0,43,31.1,0.5227272727272727,14.9,40.66666666666666
22,82.0,44,30.200000000000003,0.4888888888888889,13.8,39.333333333333336
21,83.0,45,29.3,0.4565217391304347,12.7,38.0
20,84.0,46,28.4,0.425531914893617,11.6,36.66666666666666
19,85.0,47,27.5,0.3958333333333333,10.5,35.333333333333336
18,86.0,48,26.6,0.3673469387755102,9.4,34.0
17,87.0,49,25.700000000000003,0.34,8.3,32.666666666666664
16,88.0,50,24.8,0.3137254901960784,7.199999999999999,31.33333333333333
15,89.0,51,23.9,0.2884615384615384,6.1,30.0
14,90.0,52,23.0,0.2641509433962264,5.0,28.666666666666668
13,91.0,53,22.1,0.2407407407407407,3.9,27.33333333333333
24,80.0,54,32.0,0.4363636363636363,16.0,38.0
23,81.0,55,31.1,0.4107142857142857,14.9,36.66666666666666
22,82.0,56,30.200000000000003,0.3859649122807017,13.8,35.333333333333336
21,83.0,57,29.3,0.3620689655172414,12.7,34.0
20,84.0,58,28.4,0.3389830508474576,11.6,32.666666666666664
19,85.0,59,27.5,0.3166666666666666,10.5,31.33333333333333
18,86.0,60,26.6,0.2950819672131147,9.4,30.0
17,87.0,61,25.700000000000003,0.2741935483870967,8.3,28.666666666666668
16,88.0,62,24.8,0.2539682539682539,7.199999999999999,27.33333333333333
15,89.0,63,23.9,0.234375,6.1,26.0
14,90.0,64,23.0,0.2153846153846154,5.0,24.666666666666668
13,91.0,65,22.1,0.1969696969696969,3.9,23.33333333333333
24,80.0,66,32.0,0.3582089552238806,16.0,34.0
23,81.0,67,31.1,0.3382352941176471,14.9,32.666666666666664
22,82.0,68,30.200000000000003,0.3188405797101449,13.8,31.33333333333333
21,83.0,69,29.3,0.3,12.7,30.0
18,86.0,1,26.6,9.0,9.4,49.66666666666666
17,87.0,2,25.700000000000003,5.666666666666667,8.3,48.333333333333336
16,88.0,3,24.8,4.0,7.199999999999999,47.0
15,89.0,4,23.9,3.0,6.1,45.66666666666666
14,90.0,5,23.0,2.333333333333333,5.0,44.333333333333336
13,91.0,6,22.1,1.8571428571428568,3.9,43.0
24,80.0,7,32.0,3.0,16.0,53.66666666666666
23,81.0,8,31.1,2.555555555555556,14.9,52.333333333333336
22,82.0,9,30.200000000000003,2.2,13.8,51.0
21,83.0,10,29.3,1.9090909090909087,12.7,49.66666666666666
20,84.0,11,28.4,1.6666666666666667,11.6,48.333333333333336
19,85.0,12,27.5,1.4615384615384617,10.5,47.0
18,86.0,13,26.6,1.2857142857142858,9.4,45.66666666666666
17,87.0,14,25.700000000000003,1.1333333333333333,8.3,44.333333333333336
16,88.0,15,24.8,1.0,7.199999999999999,43.0
15,89.0,16,23.9,0.8823529411764706,6.1,41.66666666666666
14,90.0,17,23.0,0.7777777777777778,5.0,40.333333333333336
13,91.0,18,22.1,0.6842105263157895,3.9,39.0
24,80.0,19,32.0,1.2,16.0,49.66666666666666
23,81.0,20,31.1,1.0952380952380951,14.9,48.333333333333336
22,82.0,21,30.200000000000003,1.0,13.8,47.0
21,83.0,22,29.3,0.9130434782608696,12.7,45.66666666666666
20,84.0,23,28.4,0.8333333333333334,11.6,44.333333333333336
19,85.0,24,27.5,0.76,10.5,43.0
18,86.0,25,26.6,0.6923076923076923,9.4,41.66666666666666
17,87.0,26,25.700000000000003,0.6296296296296297,8.3,40.333333333333336
16,88.0,27,24.8,0.5714285714285714,7.199999999999999,39.0
15,89.0,28,23.9,0.5172413793103449,6.1,37.66666666666666
14,90.0,29,23.0,0.4666666666666667,5.0,36.333333333333336
13,91.0,30,22.1,0.4193548387096774,3.9,35.0
24,80.0,31,32.0,0.75,16.0,45.66666666666666
23,81.0,32,31.1,0.696969696969697,14.9,44.333333333333336
22,82.0,33,30.200000000000003,0.6470588235294118,13.8,43.0
21,83.0,34,29.3,0.6,12.7,41.66666666666666
20,84.0,35,28.4,0.5555555555555556,11.6,40.333333333333336
19,85.0,36,27.5,0.5135135135135135,10.5,39.0
18,86.0,37,26.6,0.4736842105263157,9.4,37.66666666666666
17,87.0,38,25.700000000000003,0.4358974358974359,8.3,36.333333333333336
16,88.0,39,24.8,0.4,7.199999999999999,35.0
15,89.0,40,23.9,0.3658536585365853,6.1,33.666666666666664
14,90.0,41,23.0,0.3333333333333333,5.0,32.333333333333336
24,80.0,42,32.0,0.5581395348837209,16.0,42.0
23,81.0,43,31.1,0.5227272727272727,14.9,40.66666666666666
22,82.0,44,30.200000000000003,0.4888888888888889,13.8,39.333333333333336
21,83.0,45,29.3,0.4565217391304347,12.7,38.0
20,84.0,46,28.4,0.425531914893617,11.6,36.66666666666666
19,85.0,47,27.5,0.3958333333333333,10.5,35.333333333333336
18,86.0,48,26.6,0.3673469387755102,9.4,34.0
17,87.0,49,25.700000000000003,0.34,8.3,32.666666666666664
16,88.0,50,24.8,0.3137254901960784,7.199999999999999,31.33333333333333
15,89.0,51,23.9,0.2884615384615384,6.1,30.0
14,90.0,52,23.0,0.2641509433962264,5.0,28.666666666666668
13,91.0,53,22.1,0.2407407407407407,3.9,27.33333333333333
24,80.0,54,32.0,0.4363636363636363,16.0,38.0
23,81.0,55,31.1,0.4107142857142857,14.9,36.66666666666666
22,82.0,56,30.200000000000003,0.3859649122807017,13.8,35.333333333333336
21,83.0,57,29.3,0.3620689655172414,12.7,34.0
20,84.0,58,28.4,0.3389830508474576,11.6,32.666666666666664
19,85.0,59,27.5,0.3166666666666666,10.5,31.33333333333333
18,86.0,60,26.6,0.2950819672131147,9.4,30.0
17,87.0,61,25.700000000000003,0.2741935483870967,8.3,28.666666666666668
16,88.0,62,24.8,0.2539682539682539,7.199999999999999,27.33333333333333
15,89.0,63,23.9,0.234375,6.1,26.0
14,90.0,64,23.0,0.2153846153846154,5.0,24.666666666666668
13,91.0,65,22.1,0.1969696969696969,3.9,23.33333333333333
24,80.0,66,32.0,0.3582089552238806,16.0,34.0
23,81.0,67,31.1,0.3382352941176471,14.9,32.666666666666664
22,82.0,68,30.200000000000003,0.3188405797101449,13.8,31.33333333333333
21,83.0,69,29.3,0.3,12.7,30.0
18,86.0,1,26.6,9.0,9.4,49.66666666666666
17,87.0,2,25.700000000000003,5.666666666666667,8.3,48.333333333333336
16,88.0,3,24.8,4.0,7.199999999999999,47.0
15,89.0,4,23.9,3.0,6.1,45.66666666666666
14,90.0,5,23.0,2.333333333333333,5.0,44.333333333333336
13,91.0,6,22.1,1.8571428571428568,3.9,43.0
24,80.0,7,32.0,3.0,16.0,53.66666666666666
23,81.0,8,31.1,2.555555555555556,14.9,52.333333333333336
22,82.0,9,30.200000000000003,2.2,13.8,51.0
21,83.0,10,29.3,1.9090909090909087,12.7,49.66666666666666
20,84.0,11,28.4,1.6666666666666667,11.6,48.333333333333336
19,85.0,12,27.5,1.4615384615384617,10.5,47.0
18,86.0,13,26.6,1.2857142857142858,9.4,45.66666666666666
17,87.0,14,25.700000000000003,1.1333333333333333,8.3,44.333333333333336
16,88.0,15,24.8,1.0,7.199999999999999,43.0
15,89.0,16,23.9,0.8823529411764706,6.1,41.66666666666666
14,90.0,17,23.0,0.7777777777777778,5.0,40.333333333333336
13,91.0,18,22.1,0.6842105263157895,3.9,39.0
24,80.0,19,32.0,1.2,16.0,49.66666666666666
23,81.0,20,31.1,1.0952380952380951,14.9,48.333333333333336
22,82.0,21,30.200000000000003,1.0,13.8,47.0
21,83.0,22,29.3,0.9130434782608696,12.7,45.66666666666666
20,84.0,23,28.4,0.8333333333333334,11.6,44.333333333333336
19,85.0,24,27.5,0.76,10.5,43.0
18,86.0,25,26.6,0.6923076923076923,9.4,41.66666666666666
17,87.0,26,25.700000000000003,0.6296296296296297,8.3,40.333333333333336
16,88.0,27,24.8,0.5714285714285714,7.199999999999999,39.0
15,89.0,28,23.9,0.5172413793103449,6.1,37.66666666666666
14,90.0,29,23.0,0.4666666666666667,5.0,36.333333333333336
13,91.0,30,22.1,0.4193548387096774,3.9,35.0
24,80.0,31,32.0,0.75,16.0,45.66666666666666
23,81.0,32,31.1,0.696969696969697,14.9,44.333333333333336
22,82.0,33,30.200000000000003,0.6470588235294118,13.8,43.0
21,83.0,34,29.3,0.6,12.7,41.66666666666666
20,84.0,35,28.4,0.5555555555555556,11.6,40.333333333333336
19,85.0,36,27.5,0.5135135135135135,10.5,39.0
18,86.0,37,26.6,0.4736842105263157,9.4,37.66666666666666
17,87.0,38,25.700000000000003,0.4358974358974359,8.3,36.333333333333336
16,88.0,39,24.8,0.4,7.199999999999999,35.0
15,89.0,40,23.9,0.3658536585365853,6.1,33.666666666666664
14,90.0,41,23.0,0.3333333333333333,5.0,32.333333333333336
24,80.0,42,32.0,0.5581395348837209,16.0,42.0
23,81.0,43,31.1,0.5227272727272727,14.9,40.66666666666666
22,82.0,44,30.200000000000003,0.4888888888888889,13.8,39.333333333333336
21,83.0,45,29.3,0.4565217391304347,12.7,38.0
20,84.0,46,28.4,0.425531914893617,11.6,36.66666666666666
19,85.0,47,27.5,0.3958333333333333,10.5,35.333333333333336
18,86.0,48,26.6,0.3673469387755102,9.4,34.0
17,87.0,49,25.700000000000003,0.34,8.3,32.666666666666664
16,88.0,50,24.8,0.3137254901960784,7.199999999999999,31.33333333333333
15,89.0,51,23.9,0.2884615384615384,6.1,30.0
14,90.0,52,23.0,0.2641509433962264,5.0,28.666666666666668
13,91.0,53,22.1,0.2407407407407407,3.9,27.33333333333333
24,80.0,54,32.0,0.4363636363636363,16.0,38.0
23,81.0,55,31.1,0.4107142857142857,14.9,36.66666666666666
22,82.0,56,30.200000000000003,0.3859649122807017,13.8,35.333333333333336
21,83.0,57,29.3,0.3620689655172414,12.7,34.0
20,84.0,58,28.4,0.3389830508474576,11.6,32.666666666666664
19,85.0,59,27.5,0.3166666666666666,10.5,31.33333333333333
18,86.0,60,26.6,0.2950819672131147,9.4,30.0
17,87.0,61,25.700000000000003,0.2741935483870967,8.3,28.666666666666668
16,88.0,62,24.8,0.2539682539682539,7.199999999999999,27.33333333333333
15,89.0,63,23.9,0.234375,6.1,26.0
14,90.0,64,23.0,0.2153846153846154,5.0,24.666666666666668
13,91.0,65,22.1,0.1969696969696969,3.9,23.33333333333333
24,80.0,66,32.0,0.3582089552238806,16.0,34.0
23,81.0,67,31.1,0.3382352941176471,14.9,32.666666666666664
22,82.0,68,30.200000000000003,0.3188405797101449,13.8,31.33333333333333
21,83.0,69,29.3,0.3,12.7,30.0
18,86.0,1,26.6,9.0,9.4,49.66666666666666
17,87.0,2,25.700000000000003,5.666666666666667,8.3,48.333333333333336
16,88.0,3,24.8,4.0,7.199999999999999,47.0
15,89.0,4,23.9,3.0,6.1,45.66666666666666
14,90.0,5,23.0,2.333333333333333,5.0,44.333333333333336
13,91.0,6,22.1,1.8571428571428568,3.9,43.0
24,80.0,7,32.0,3.0,16.0,53.66666666666666
23,81.0,8,31.1,2.555555555555556,14.9,52.333333333333336
22,82.0,9,30.200000000000003,2.2,13.8,51.0
21,83.0,10,29.3,1.9090909090909087,12.7,49.66666666666666
20,84.0,11,28.4,1.6666666666666667,11.6,48.333333333333336
19,85.0,12,27.5,1.4615384615384617,10.5,47.0
18,86.0,13,26.6,1.2857142857142858,9.4,45.66666666666666
17,87.0,14,25.700000000000003,1.1333333333333333,8.3,44.333333333333336
16,88.0,15,24.8,1.0,7.199999999999999,43.0
15,89.0,16,23.9,0.8823529411764706,6.1,41.66666666666666
14,90.0,17,23.0,0.7777777777777778,5.0,40.333333333333336
13,91.0,18,22.1,0.6842105263157895,3.9,39.0
24,80.0,19,32.0,1.2,16.0,49.66666666666666
23,81.0,20,31.1,1.0952380952380951,14.9,48.333333333333336
22,82.0,21,30.200000000000003,1.0,13.8,47.0
21,83.0,22,29.3,0.9130434782608696,12.7,45.66666666666666
20,84.0,23,28.4,0.8333333333333334,11.6,44.333333333333336
19,85.0,24,27.5,0.76,10.5,43.0
18,86.0,25,26.6,0.6923076923076923,9.4,41.66666666666666
17,87.0,26,25.700000000000003,0.6296296296296297,8.3,40.333333333333336
16,88.0,27,24.8,0.5714285714285714,7.199999999999999,39.0
15,89.0,28,23.9,0.5172413793103449,6.1,37.66666666666666
14,90.0,29,23.0,0.4666666666666667,5.0,36.333333333333336
13,91.0,30,22.1,0.4193548387096774,3.9,35.0
24,80.0,31,32.0,0.75,16.0,45.66666666666666
23,81.0,32,31.1,0.696969696969697,14.9,44.333333333333336
22,82.0,33,30.200000000000003,0.6470588235294118,13.8,43.0
21,83.0,34,29.3,0.6,12.7,41.66666666666666
20,84.0,35,28.4,0.5555555555555556,11.6,40.333333333333336
19,85.0,36,27.5,0.5135135135135135,10.5,39.0
18,86.0,37,26.6,0.4736842105263157,9.4,37.66666666666666
17,87.0,38,25.700000000000003,0.4358974358974359,8.3,36.333333333333336
16,88.0,39,24.8,0.4,7.199999999999999,35.0
15,89.0,40,23.9,0.3658536585365853,6.1,33.666666666666664
14,90.0,41,23.0,0.3333333333333333,5.0,32.333333333333336
24,80.0,42,32.0,0.5581395348837209,16.0,42.0
23,81.0,43,31.1,0.5227272727272727,14.9,40.66666666666666
22,82.0,44,30.200000000000003,0.4888888888888889,13.8,39.333333333333336
21,83.0,45,29.3,0.4565217391304347,12.7,38.0
20,84.0,46,28.4,0.425531914893617,11.6,36.66666666666666
19,85.0,47,27.5,0.3958333333333333,10.5,35.333333333333336
18,86.0,48,26.6,0.3673469387755102,9.4,34.0
17,87.0,49,25.700000000000003,0.34,8.3,32.666666666666664
18,86.0,1,26.6,9.0,9.4,49.66666666666666
17,87.0,2,25.700000000000003,5.666666666666667,8.3,48.333333333333336
16,88.0,3,24.8,4.0,7.199999999999999,47.0
15,89.0,4,23.9,3.0,6.1,45.66666666666666
14,90.0,5,23.0,2.333333333333333,5.0,44.333333333333336
13,91.0,6,22.1,1.8571428571428568,3.9,43.0
24,80.0,7,32.0,3.0,16.0,53.66666666666666
23,81.0,8,31.1,2.555555555555556,14.9,52.333333333333336
22,82.0,9,30.200000000000003,2.2,13.8,51.0
21,83.0,10,29.3,1.9090909090909087,12.7,49.66666666666666
20,84.0,11,28.4,1.6666666666666667,11.6,48.333333333333336
19,85.0,12,27.5,1.4615384615384617,10.5,47.0
18,86.0,13,26.6,1.2857142857142858,9.4,45.66666666666666
17,87.0,14,25.700000000000003,1.1333333333333333,8.3,44.333333333333336
16,88.0,15,24.8,1.0,7.199999999999999,43.0
15,89.0,16,23.9,0.8823529411764706,6.1,41.66666666666666
14,90.0,17,23.0,0.7777777777777778,5.0,40.333333333333336
13,91.0,18,22.1,0.6842105263157895,3.9,39.0
24,80.0,19,32.0,1.2,16.0,49.66666666666666
23,81.0,20,31.1,1.0952380952380951,14.9,48.333333333333336
22,82.0,21,30.200000000000003,1.0,13.8,47.0
21,83.0,22,29.3,0.9130434782608696,12.7,45.66666666666666
20,84.0,23,28.4,0.8333333333333334,11.6,44.333333333333336
19,85.0,24,27.5,0.76,10.5,43.0
18,86.0,25,26.6,0.6923076923076923,9.4,41.66666666666666
17,87.0,26,25.700000000000003,0.6296296296296297,8.3,40.333333333333336
16,88.0,27,24.8,0.5714285714285714,7.199999999999999,39.0
15,89.0,28,23.9,0.5172413793103449,6.1,37.66666666666666
14,90.0,29,23.0,0.4666666666666667,5.0,36.333333333333336
13,91.0,30,22.1,0.4193548387096774,3.9,35.0
24,80.0,31,32.0,0.75,16.0,45.66666666666666
23,81.0,32,31.1,0.696969696969697,14.9,44.333333333333336
22,82.0,33,30.200000000000003,0.6470588235294118,13.8,43.0
21,83.0,34,29.3,0.6,12.7,41.66666666666666
20,84.0,35,28.4,0.5555555555555556,11.6,40.333333333333336
19,85.0,36,27.5,0.5135135135135135,10.5,39.0
18,86.0,37,26.6,0.4736842105263157,9.4,37.66666666666666
17,87.0,38,25.700000000000003,0.4358974358974359,8.3,36.333333333333336
16,88.0,39,24.8,0.4,7.199999999999999,35.0
15,89.0,40,23.9,0.3658536585365853,6.1,33.666666666666664
14,90.0,41,23.0,0.3333333333333333,5.0,32.333333333333336
24,80.0,42,32.0,0.5581395348837209,16.0,42.0
23,81.0,43,31.1,0.5227272727272727,14.9,40.66666666666666
22,82.0,44,30.200000000000003,0.4888888888888889,13.8,39.333333333333336
21,83.0,45,29.3,0.4565217391304347,12.7,38.0
20,84.0,46,28.4,0.425531914893617,11.6,36.66666666666666
19,85.0,47,27.5,0.3958333333333333,10.5,35.333333333333336
18,86.0,48,26.6,0.3673469387755102,9.4,34.0
17,87.0,49,25.700000000000003,0.34,8.3,32.666666666666664
16,88.0,50,24.8,0.3137254901960784,7.199999999999999,31.33333333333333
15,89.0,51,23.9,0.2884615384615384,6.1,30.0
14,90.0,52,23.0,0.2641509433962264,5.0,28.666666666666668
13,91.0,53,22.1,0.2407407407407407,3.9,27.33333333333333
24,80.0,54,32.0,0.4363636363636363,16.0,38.0
23,81.0,55,31.1,0.4107142857142857,14.9,36.66666666666666
