dataset_source,dataset_origin,plant_name,recommended_soil,growth_stage,temperature,humidity,soil_moisture,country,state,city,hemisphere,is_tropical_country,temperature_f,temperature_range,hot_day,cold_day,optimal_temperature,humidity_level,high_humidity,low_humidity,optimal_humidity,soil_status,dry_soil,wet_soil,optimal_soil,growth_progress,irrigation_score,irrigation_needed,irrigation_priority,watering_needed,water_stress,dryness_index,heat_index,evaporation_risk,good_growing_conditions
cropdata_updated,external,potato,sandy soil,flowering,35,50.0,41,Unknown,Unknown,Unknown,Unknown,0,95.0,10,1,0,0,Normal,0,0,1,Optimal,0,0,1,3,107.0,1,High,1,0.8333333333333334,30.0,40.0,59.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,36,47.0,42,Unknown,Unknown,Unknown,Unknown,0,96.8,11,1,0,0,Normal,0,0,0,Optimal,0,0,1,3,108.0,1,High,1,0.8372093023255814,31.3,40.7,61.0,0
cropdata_updated,external,potato,sandy soil,flowering,37,44.0,43,Unknown,Unknown,Unknown,Unknown,0,98.6,12,1,0,0,Normal,0,0,0,Optimal,0,0,1,3,109.0,1,High,1,0.8409090909090909,32.6,41.4,62.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,38,41.0,44,Unknown,Unknown,Unknown,Unknown,0,100.4,13,1,0,0,Normal,0,0,0,Optimal,0,0,1,3,110.0,1,High,1,0.8444444444444444,33.9,42.1,63.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,39,38.0,45,Unknown,Unknown,Unknown,Unknown,0,102.2,14,1,0,0,Low,0,0,0,Optimal,0,0,1,3,111.0,1,High,1,0.8478260869565217,35.2,42.8,65.0,0
cropdata_updated,external,potato,sandy soil,flowering,40,35.0,46,Unknown,Unknown,Unknown,Unknown,0,104.0,15,1,0,0,Low,0,0,0,Optimal,0,0,1,3,112.0,1,High,1,0.851063829787234,36.5,43.5,66.33333333333333,0
cropdata_updated,external,potato,sandy soil,flowering,41,32.0,47,Unknown,Unknown,Unknown,Unknown,0,105.8,16,1,0,0,Low,0,1,0,Optimal,0,0,1,3,113.0,1,High,1,0.8541666666666666,37.8,44.2,67.66666666666667,0
cropdata_updated,external,potato,sandy soil,flowering,42,29.0,48,Unknown,Unknown,Unknown,Unknown,0,107.6,17,1,0,0,Low,0,1,0,Optimal,0,0,1,3,114.0,1,High,1,0.8571428571428571,39.1,44.9,69.0,0
cropdata_updated,external,potato,sandy soil,flowering,43,26.0,49,Unknown,Unknown,Unknown,Unknown,0,109.4,18,1,0,0,Low,0,1,0,Optimal,0,0,1,3,115.0,1,High,1,0.86,40.4,45.6,70.33333333333333,0
cropdata_updated,external,potato,sandy soil,flowering,44,23.0,50,Unknown,Unknown,Unknown,Unknown,0,111.2,19,1,0,0,Low,0,1,0,Optimal,0,0,1,3,116.0,1,High,1,0.8627450980392157,41.7,46.3,71.66666666666667,0
cropdata_updated,external,potato,sandy soil,flowering,45,20.0,51,Unknown,Unknown,Unknown,Unknown,0,113.0,20,1,0,0,Low,0,1,0,Optimal,0,0,1,3,117.0,1,High,1,0.8653846153846154,43.0,47.0,73.0,0
cropdata_updated,external,potato,sandy soil,flowering,46,17.0,52,Unknown,Unknown,Unknown,Unknown,0,114.8,21,1,0,0,Low,0,1,0,Optimal,0,0,1,3,118.0,1,High,1,0.8679245283018868,44.3,47.7,74.33333333333333,0
cropdata_updated,external,potato,sandy soil,flowering,25,80.0,53,Unknown,Unknown,Unknown,Unknown,0,77.0,0,0,0,1,High,0,0,0,Optimal,0,0,1,3,75.0,0,Medium,1,0.46296296296296297,17.0,33.0,39.0,0
cropdata_updated,external,potato,sandy soil,flowering,26,77.0,54,Unknown,Unknown,Unknown,Unknown,0,78.8,1,0,0,1,High,0,0,0,Optimal,0,0,1,3,76.0,0,Medium,1,0.4727272727272727,18.3,33.7,40.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,27,74.0,55,Unknown,Unknown,Unknown,Unknown,0,80.6,2,0,0,1,High,0,0,0,Optimal,0,0,1,3,77.0,0,Medium,1,0.48214285714285715,19.6,34.4,41.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,28,71.0,56,Unknown,Unknown,Unknown,Unknown,0,82.4,3,0,0,1,High,0,0,0,Optimal,0,0,1,3,78.0,0,Medium,1,0.49122807017543857,20.9,35.1,43.0,0
cropdata_updated,external,potato,sandy soil,flowering,29,68.0,57,Unknown,Unknown,Unknown,Unknown,0,84.2,4,0,0,1,Normal,0,0,1,Optimal,0,0,1,3,79.0,0,Medium,1,0.5,22.2,35.8,44.333333333333336,1
cropdata_updated,external,potato,sandy soil,flowering,30,65.0,58,Unknown,Unknown,Unknown,Unknown,0,86.0,5,1,0,1,Normal,0,0,1,Optimal,0,0,1,3,80.0,1,Medium,1,0.5084745762711864,23.5,36.5,45.666666666666664,1
cropdata_updated,external,potato,sandy soil,flowering,31,62.0,59,Unknown,Unknown,Unknown,Unknown,0,87.8,6,1,0,0,Normal,0,0,1,Optimal,0,0,1,3,81.0,1,High,1,0.5166666666666667,24.8,37.2,47.0,0
cropdata_updated,external,potato,sandy soil,flowering,32,59.0,60,Unknown,Unknown,Unknown,Unknown,0,89.6,7,1,0,0,Normal,0,0,1,Optimal,0,0,1,3,82.0,1,High,2,0.5245901639344263,26.1,37.9,48.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,33,56.0,61,Unknown,Unknown,Unknown,Unknown,0,91.4,8,1,0,0,Normal,0,0,1,Optimal,0,0,1,3,83.0,1,High,2,0.532258064516129,27.4,38.6,49.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,34,53.0,62,Unknown,Unknown,Unknown,Unknown,0,93.2,9,1,0,0,Normal,0,0,1,Optimal,0,0,1,3,84.0,1,High,2,0.5396825396825397,28.7,39.3,51.0,0
cropdata_updated,external,potato,sandy soil,flowering,35,50.0,63,Unknown,Unknown,Unknown,Unknown,0,95.0,10,1,0,0,Normal,0,0,1,Optimal,0,0,1,3,85.0,1,High,2,0.546875,30.0,40.0,52.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,36,47.0,64,Unknown,Unknown,Unknown,Unknown,0,96.8,11,1,0,0,Normal,0,0,0,Optimal,0,0,1,3,86.0,1,High,2,0.5538461538461539,31.3,40.7,53.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,37,44.0,65,Unknown,Unknown,Unknown,Unknown,0,98.6,12,1,0,0,Normal,0,0,0,Optimal,0,0,1,3,87.0,1,High,2,0.5606060606060606,32.6,41.4,55.0,0
cropdata_updated,external,potato,sandy soil,flowering,38,41.0,66,Unknown,Unknown,Unknown,Unknown,0,100.4,13,1,0,0,Normal,0,0,0,Optimal,0,0,1,3,88.0,1,High,2,0.5671641791044776,33.9,42.1,56.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,39,38.0,67,Unknown,Unknown,Unknown,Unknown,0,102.2,14,1,0,0,Low,0,0,0,Optimal,0,0,1,3,89.0,1,High,2,0.5735294117647058,35.2,42.8,57.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,40,35.0,68,Unknown,Unknown,Unknown,Unknown,0,104.0,15,1,0,0,Low,0,0,0,Optimal,0,0,1,3,90.0,1,High,2,0.5797101449275363,36.5,43.5,59.0,0
cropdata_updated,external,potato,sandy soil,flowering,41,32.0,69,Unknown,Unknown,Unknown,Unknown,0,105.8,16,1,0,0,Low,0,1,0,Optimal,0,0,1,3,91.0,1,High,2,0.5857142857142857,37.8,44.2,60.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,42,29.0,70,Unknown,Unknown,Unknown,Unknown,0,107.6,17,1,0,0,Low,0,1,0,Optimal,0,0,1,3,92.0,1,High,2,0.5915492957746479,39.1,44.9,61.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,43,26.0,71,Unknown,Unknown,Unknown,Unknown,0,109.4,18,1,0,0,Low,0,1,0,Wet,0,1,0,3,93.0,1,High,0,0.5972222222222222,40.4,45.6,63.0,0
cropdata_updated,external,potato,sandy soil,flowering,44,23.0,72,Unknown,Unknown,Unknown,Unknown,0,111.2,19,1,0,0,Low,0,1,0,Wet,0,1,0,3,94.0,1,High,0,0.6027397260273972,41.7,46.3,64.33333333333333,0
cropdata_updated,external,potato,sandy soil,flowering,45,20.0,73,Unknown,Unknown,Unknown,Unknown,0,113.0,20,1,0,0,Low,0,1,0,Wet,0,1,0,3,95.0,1,High,0,0.6081081081081081,43.0,47.0,65.66666666666667,0
cropdata_updated,external,potato,sandy soil,flowering,46,17.0,74,Unknown,Unknown,Unknown,Unknown,0,114.8,21,1,0,0,Low,0,1,0,Wet,0,1,0,3,96.0,1,High,0,0.6133333333333333,44.3,47.7,67.0,0
cropdata_updated,external,potato,sandy soil,flowering,25,80.0,75,Unknown,Unknown,Unknown,Unknown,0,77.0,0,0,0,1,High,0,0,0,Wet,0,1,0,3,53.0,0,Medium,0,0.32894736842105265,17.0,33.0,31.666666666666668,0
cropdata_updated,external,potato,sandy soil,flowering,26,77.0,76,Unknown,Unknown,Unknown,Unknown,0,78.8,1,0,0,1,High,0,0,0,Wet,0,1,0,3,54.0,0,Medium,0,0.33766233766233766,18.3,33.7,33.0,0
cropdata_updated,external,potato,sandy soil,flowering,27,74.0,77,Unknown,Unknown,Unknown,Unknown,0,80.6,2,0,0,1,High,0,0,0,Wet,0,1,0,3,55.0,0,Medium,0,0.34615384615384615,19.6,34.4,34.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,28,71.0,78,Unknown,Unknown,Unknown,Unknown,0,82.4,3,0,0,1,High,0,0,0,Wet,0,1,0,3,56.0,0,Medium,0,0.35443037974683544,20.9,35.1,35.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,29,68.0,79,Unknown,Unknown,Unknown,Unknown,0,84.2,4,0,0,1,Normal,0,0,1,Wet,0,1,0,3,57.0,0,Medium,0,0.3625,22.2,35.8,37.0,0
cropdata_updated,external,potato,sandy soil,flowering,30,65.0,80,Unknown,Unknown,Unknown,Unknown,0,86.0,5,1,0,1,Normal,0,0,1,Wet,0,1,0,3,58.0,0,Medium,0,0.37037037037037035,23.5,36.5,38.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,31,62.0,81,Unknown,Unknown,Unknown,Unknown,0,87.8,6,1,0,0,Normal,0,0,1,Wet,0,1,0,3,59.0,0,Medium,0,0.3780487804878049,24.8,37.2,39.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,32,59.0,82,Unknown,Unknown,Unknown,Unknown,0,89.6,7,1,0,0,Normal,0,0,1,Wet,0,1,0,3,60.0,0,Medium,0,0.3855421686746988,26.1,37.9,41.0,0
cropdata_updated,external,potato,sandy soil,flowering,33,56.0,83,Unknown,Unknown,Unknown,Unknown,0,91.4,8,1,0,0,Normal,0,0,1,Wet,0,1,0,3,61.0,0,Medium,0,0.39285714285714285,27.4,38.6,42.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,34,53.0,84,Unknown,Unknown,Unknown,Unknown,0,93.2,9,1,0,0,Normal,0,0,1,Wet,0,1,0,3,62.0,0,Medium,0,0.4,28.7,39.3,43.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,35,50.0,85,Unknown,Unknown,Unknown,Unknown,0,95.0,10,1,0,0,Normal,0,0,1,Wet,0,1,0,3,63.0,0,Medium,0,0.4069767441860465,30.0,40.0,45.0,0
cropdata_updated,external,potato,sandy soil,flowering,36,47.0,86,Unknown,Unknown,Unknown,Unknown,0,96.8,11,1,0,0,Normal,0,0,0,Wet,0,1,0,3,64.0,0,Medium,0,0.41379310344827586,31.3,40.7,46.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,37,44.0,87,Unknown,Unknown,Unknown,Unknown,0,98.6,12,1,0,0,Normal,0,0,0,Wet,0,1,0,3,65.0,0,Medium,0,0.42045454545454547,32.6,41.4,47.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,38,41.0,88,Unknown,Unknown,Unknown,Unknown,0,100.4,13,1,0,0,Normal,0,0,0,Wet,0,1,0,3,66.0,0,Medium,0,0.42696629213483145,33.9,42.1,49.0,0
cropdata_updated,external,potato,sandy soil,flowering,39,38.0,89,Unknown,Unknown,Unknown,Unknown,0,102.2,14,1,0,0,Low,0,0,0,Wet,0,1,0,3,67.0,0,Medium,0,0.43333333333333335,35.2,42.8,50.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,40,35.0,90,Unknown,Unknown,Unknown,Unknown,0,104.0,15,1,0,0,Low,0,0,0,Wet,0,1,0,3,68.0,0,Medium,0,0.43956043956043955,36.5,43.5,51.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,41,32.0,91,Unknown,Unknown,Unknown,Unknown,0,105.8,16,1,0,0,Low,0,1,0,Wet,0,1,0,3,69.0,0,Medium,0,0.44565217391304346,37.8,44.2,53.0,0
cropdata_updated,external,potato,sandy soil,flowering,42,29.0,92,Unknown,Unknown,Unknown,Unknown,0,107.6,17,1,0,0,Low,0,1,0,Wet,0,1,0,3,70.0,0,Medium,0,0.45161290322580644,39.1,44.9,54.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,43,26.0,93,Unknown,Unknown,Unknown,Unknown,0,109.4,18,1,0,0,Low,0,1,0,Wet,0,1,0,3,71.0,0,Medium,0,0.4574468085106383,40.4,45.6,55.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,44,23.0,94,Unknown,Unknown,Unknown,Unknown,0,111.2,19,1,0,0,Low,0,1,0,Wet,0,1,0,3,72.0,0,Medium,0,0.4631578947368421,41.7,46.3,57.0,0
cropdata_updated,external,potato,sandy soil,flowering,45,20.0,95,Unknown,Unknown,Unknown,Unknown,0,113.0,20,1,0,0,Low,0,1,0,Wet,0,1,0,3,73.0,0,Medium,0,0.46875,43.0,47.0,58.333333333333336,0
cropdata_updated,external,potato,sandy soil,flowering,46,17.0,96,Unknown,Unknown,Unknown,Unknown,0,114.8,21,1,0,0,Low,0,1,0,Wet,0,1,0,3,74.0,0,Medium,0,0.4742268041237113,44.3,47.7,59.666666666666664,0
cropdata_updated,external,potato,sandy soil,flowering,25,81.0,97,Unknown,Unknown,Unknown,Unknown,0,77.0,0,0,0,1,High,1,0,0,Wet,0,1,0,3,30.6,0,Low,0,0.25510204081632654,16.9,33.1,24.0,0
cropdata_updated,external,potato,sandy soil,flowering,26,79.0,98,Unknown,Unknown,Unknown,Unknown,0,78.8,1,0,0,1,High,0,0,0,Wet,0,1,0,3,31.2,0,Low,0,0.26262626262626265,18.1,33.9,25.0,0
cropdata_updated,external,potato,sandy soil,flowering,27,76.0,99,Unknown,Unknown,Unknown,Unknown,0,80.6,2,0,0,1,High,0,0,0,Wet,0,1,0,3,32.2,0,Low,0,0.27,19.4,34.6,26.333333333333332,0
cropdata_updated,external,potato,sandy soil,flowering,28,73.0,100,Unknown,Unknown,Unknown,Unknown,0,82.4,3,0,0,1,High,0,0,0,Wet,0,1,0,3,33.2,0,Low,0,0.27722772277227725,20.7,35.3,27.666666666666668,0
cropdata_updated,external,potato,sandy soil,pollination,29,70.0,1,Unknown,Unknown,Unknown,Unknown,0,84.2,4,0,0,1,Normal,0,0,1,Dry,1,0,0,-1,134.2,1,High,1,14.5,22.0,36.0,62.333333333333336,0
cropdata_updated,external,potato,sandy soil,pollination,30,67.0,2,Unknown,Unknown,Unknown,Unknown,0,86.0,5,1,0,1,Normal,0,0,1,Dry,1,0,0,-1,135.2,1,High,1,10.0,23.3,36.7,63.666666666666664,0
cropdata_updated,external,potato,sandy soil,pollination,31,64.0,3,Unknown,Unknown,Unknown,Unknown,0,87.8,6,1,0,0,Normal,0,0,1,Dry,1,0,0,-1,136.2,1,High,1,7.75,24.6,37.4,65.0,0
cropdata_updated,external,potato,sandy soil,pollination,32,61.0,4,Unknown,Unknown,Unknown,Unknown,0,89.6,7,1,0,0,Normal,0,0,1,Dry,1,0,0,-1,137.2,1,High,1,6.4,25.9,38.1,66.33333333333333,0
cropdata_updated,external,potato,sandy soil,pollination,33,58.0,5,Unknown,Unknown,Unknown,Unknown,0,91.4,8,1,0,0,Normal,0,0,1,Dry,1,0,0,-1,138.2,1,High,1,5.5,27.2,38.8,67.66666666666667,0
cropdata_updated,external,potato,sandy soil,pollination,34,55.0,6,Unknown,Unknown,Unknown,Unknown,0,93.2,9,1,0,0,Normal,0,0,1,Dry,1,0,0,-1,139.2,1,High,1,4.857142857142857,28.5,39.5,69.0,0
cropdata_updated,external,potato,sandy soil,pollination,35,52.0,7,Unknown,Unknown,Unknown,Unknown,0,95.0,10,1,0,0,Normal,0,0,1,Dry,1,0,0,-1,140.2,1,High,1,4.375,29.8,40.2,70.33333333333333,0
cropdata_updated,external,potato,sandy soil,pollination,36,49.0,8,Unknown,Unknown,Unknown,Unknown,0,96.8,11,1,0,0,Normal,0,0,0,Dry,1,0,0,-1,141.2,1,High,1,4.0,31.1,40.9,71.66666666666667,0
cropdata_updated,external,potato,sandy soil,pollination,37,46.0,9,Unknown,Unknown,Unknown,Unknown,0,98.6,12,1,0,0,Normal,0,0,0,Dry,1,0,0,-1,142.2,1,High,1,3.7,32.4,41.6,73.0,0
cropdata_updated,external,potato,sandy soil,pollination,38,43.0,10,Unknown,Unknown,Unknown,Unknown,0,100.4,13,1,0,0,Normal,0,0,0,Dry,1,0,0,-1,143.2,1,High,1,3.4545454545454546,33.7,42.3,74.33333333333333,0
cropdata_updated,external,potato,sandy soil,pollination,39,40.0,11,Unknown,Unknown,Unknown,Unknown,0,102.2,14,1,0,0,Normal,0,0,0,Dry,1,0,0,-1,144.2,1,High,1,3.25,35.0,43.0,75.66666666666667,0
cropdata_updated,external,potato,sandy soil,pollination,40,37.0,12,Unknown,Unknown,Unknown,Unknown,0,104.0,15,1,0,0,Low,0,0,0,Dry,1,0,0,-1,145.2,1,High,1,3.076923076923077,36.3,43.7,77.0,0
cropdata_updated,external,potato,sandy soil,pollination,41,34.0,13,Unknown,Unknown,Unknown,Unknown,0,105.8,16,1,0,0,Low,0,1,0,Dry,1,0,0,-1,146.2,1,High,1,2.9285714285714284,37.6,44.4,78.33333333333333,0
cropdata_updated,external,potato,sandy soil,pollination,42,31.0,14,Unknown,Unknown,Unknown,Unknown,0,107.6,17,1,0,0,Low,0,1,0,Dry,1,0,0,-1,147.2,1,High,1,2.8,38.9,45.1,79.66666666666667,0
cropdata_updated,external,potato,sandy soil,pollination,43,28.0,15,Unknown,Unknown,Unknown,Unknown,0,109.4,18,1,0,0,Low,0,1,0,Dry,1,0,0,-1,148.2,1,High,1,2.6875,40.2,45.8,81.0,0
cropdata_updated,external,potato,sandy soil,pollination,44,25.0,16,Unknown,Unknown,Unknown,Unknown,0,111.2,19,1,0,0,Low,0,1,0,Dry,1,0,0,-1,149.2,1,High,1,2.588235294117647,41.5,46.5,82.33333333333333,0
cropdata_updated,external,potato,sandy soil,pollination,45,22.0,17,Unknown,Unknown,Unknown,Unknown,0,113.0,20,1,0,0,Low,0,1,0,Dry,1,0,0,-1,150.2,1,High,1,2.5,42.8,47.2,83.66666666666667,0
cropdata_updated,external,potato,sandy soil,pollination,46,19.0,18,Unknown,Unknown,Unknown,Unknown,0,114.8,21,1,0,0,Low,0,1,0,Dry,1,0,0,-1,151.2,1,High,1,2.4210526315789473,44.1,47.9,85.0,0
cropdata_updated,external,potato,sandy soil,pollination,25,80.0,19,Unknown,Unknown,Unknown,Unknown,0,77.0,0,0,0,1,High,0,0,0,Dry,1,0,0,-1,109.0,1,High,1,1.25,17.0,33.0,50.333333333333336,0
cropdata_updated,external,potato,sandy soil,pollination,26,77.0,20,Unknown,Unknown,Unknown,Unknown,0,78.8,1,0,0,1,High,0,0,0,Dry,1,0,0,-1,110.0,1,High,1,1.2380952380952381,18.3,33.7,51.666666666666664,0
cropdata_updated,external,potato,sandy soil,pollination,27,74.0,21,Unknown,Unknown,Unknown,Unknown,0,80.6,2,0,0,1,High,0,0,0,Dry,1,0,0,-1,111.0,1,High,1,1.2272727272727273,19.6,34.4,53.0,0
cropdata_updated,external,potato,sandy soil,pollination,28,71.0,22,Unknown,Unknown,Unknown,Unknown,0,82.4,3,0,0,1,High,0,0,0,Dry,1,0,0,-1,112.0,1,High,1,1.2173913043478262,20.9,35.1,54.333333333333336,0
cropdata_updated,external,potato,sandy soil,pollination,29,68.0,23,Unknown,Unknown,Unknown,Unknown,0,84.2,4,0,0,1,Normal,0,0,1,Dry,1,0,0,-1,113.0,1,High,1,1.2083333333333333,22.2,35.8,55.666666666666664,0
cropdata_updated,external,potato,sandy soil,pollination,30,65.0,24,Unknown,Unknown,Unknown,Unknown,0,86.0,5,1,0,1,Normal,0,0,1,Dry,1,0,0,-1,114.0,1,High,1,1.2,23.5,36.5,57.0,0
cropdata_updated,external,potato,sandy soil,pollination,31,62.0,25,Unknown,Unknown,Unknown,Unknown,0,87.8,6,1,0,0,Normal,0,0,1,Dry,1,0,0,-1,115.0,1,High,1,1.1923076923076923,24.8,37.2,58.333333333333336,0
cropdata_updated,external,potato,sandy soil,pollination,32,59.0,26,Unknown,Unknown,Unknown,Unknown,0,89.6,7,1,0,0,Normal,0,0,1,Dry,1,0,0,-1,116.0,1,High,1,1.1851851851851851,26.1,37.9,59.666666666666664,0
cropdata_updated,external,potato,sandy soil,pollination,33,56.0,27,Unknown,Unknown,Unknown,Unknown,0,91.4,8,1,0,0,Normal,0,0,1,Dry,1,0,0,-1,117.0,1,High,1,1.1785714285714286,27.4,38.6,61.0,0
cropdata_updated,external,potato,sandy soil,pollination,34,53.0,28,Unknown,Unknown,Unknown,Unknown,0,93.2,9,1,0,0,Normal,0,0,1,Dry,1,0,0,-1,118.0,1,High,1,1.1724137931034482,28.7,39.3,62.333333333333336,0
cropdata_updated,external,potato,sandy soil,pollination,35,50.0,29,Unknown,Unknown,Unknown,Unknown,0,95.0,10,1,0,0,Normal,0,0,1,Dry,1,0,0,-1,119.0,1,High,1,1.1666666666666667,30.0,40.0,63.666666666666664,0
cropdata_updated,external,potato,sandy soil,pollination,36,47.0,30,Unknown,Unknown,Unknown,Unknown,0,96.8,11,1,0,0,Normal,0,0,0,Optimal,0,0,1,-1,120.0,1,High,1,1.1612903225806452,31.3,40.7,65.0,0
cropdata_updated,external,potato,sandy soil,pollination,37,44.0,31,Unknown,Unknown,Unknown,Unknown,0,98.6,12,1,0,0,Normal,0,0,0,Optimal,0,0,1,-1,121.0,1,High,1,1.15625,32.6,41.4,66.33333333333333,0
cropdata_updated,external,potato,sandy soil,pollination,38,41.0,32,Unknown,Unknown,Unknown,Unknown,0,100.4,13,1,0,0,Normal,0,0,0,Optimal,0,0,1,-1,122.0,1,High,1,1.1515151515151516,33.9,42.1,67.66666666666667,0
cropdata_updated,external,potato,sandy soil,pollination,39,38.0,33,Unknown,Unknown,Unknown,Unknown,0,102.2,14,1,0,0,Low,0,0,0,Optimal,0,0,1,-1,123.0,1,High,1,1.1470588235294117,35.2,42.8,69.0,0
cropdata_updated,external,potato,sandy soil,pollination,40,35.0,34,Unknown,Unknown,Unknown,Unknown,0,104.0,15,1,0,0,Low,0,0,0,Optimal,0,0,1,-1,124.0,1,High,1,1.1428571428571428,36.5,43.5,70.33333333333333,0
cropdata_updated,external,potato,sandy soil,pollination,41,32.0,35,Unknown,Unknown,Unknown,Unknown,0,105.8,16,1,0,0,Low,0,1,0,Optimal,0,0,1,-1,125.0,1,High,1,1.1388888888888888,37.8,44.2,71.66666666666667,0
cropdata_updated,external,potato,sandy soil,pollination,42,29.0,36,Unknown,Unknown,Unknown,Unknown,0,107.6,17,1,0,0,Low,0,1,0,Optimal,0,0,1,-1,126.0,1,High,1,1.135135135135135,39.1,44.9,73.0,0
cropdata_updated,external,potato,sandy soil,pollination,43,26.0,37,Unknown,Unknown,Unknown,Unknown,0,109.4,18,1,0,0,Low,0,1,0,Optimal,0,0,1,-1,127.0,1,High,1,1.131578947368421,40.4,45.6,74.33333333333333,0
cropdata_updated,external,potato,sandy soil,pollination,44,23.0,38,Unknown,Unknown,Unknown,Unknown,0,111.2,19,1,0,0,Low,0,1,0,Optimal,0,0,1,-1,128.0,1,High,1,1.1282051282051282,41.7,46.3,75.66666666666667,0
cropdata_updated,external,potato,sandy soil,pollination,45,20.0,39,Unknown,Unknown,Unknown,Unknown,0,113.0,20,1,0,0,Low,0,1,0,Optimal,0,0,1,-1,129.0,1,High,1,1.125,43.0,47.0,77.0,0
cropdata_updated,external,potato,sandy soil,pollination,46,17.0,40,Unknown,Unknown,Unknown,Unknown,0,114.8,21,1,0,0,Low,0,1,0,Optimal,0,0,1,-1,130.0,1,High,1,1.1219512195121952,44.3,47.7,78.33333333333333,0
cropdata_updated,external,potato,sandy soil,pollination,25,80.0,41,Unknown,Unknown,Unknown,Unknown,0,77.0,0,0,0,1,High,0,0,0,Optimal,0,0,1,-1,87.0,1,High,1,0.5952380952380952,17.0,33.0,43.0,0
cropdata_updated,external,potato,sandy soil,pollination,26,77.0,42,Unknown,Unknown,Unknown,Unknown,0,78.8,1,0,0,1,High,0,0,0,Optimal,0,0,1,-1,88.0,1,High,1,0.6046511627906976,18.3,33.7,44.333333333333336,0
cropdata_updated,external,potato,sandy soil,pollination,27,74.0,43,Unknown,Unknown,Unknown,Unknown,0,80.6,2,0,0,1,High,0,0,0,Optimal,0,0,1,-1,89.0,1,High,1,0.6136363636363636,19.6,34.4,45.666666666666664,0
cropdata_updated,external,potato,sandy soil,pollination,28,71.0,44,Unknown,Unknown,Unknown,Unknown,0,82.4,3,0,0,1,High,0,0,0,Optimal,0,0,1,-1,90.0,1,High,1,0.6222222222222222,20.9,35.1,47.0,0
cropdata_updated,external,potato,sandy soil,pollination,29,68.0,45,Unknown,Unknown,Unknown,Unknown,0,84.2,4,0,0,1,Normal,0,0,1,Optimal,0,0,1,-1,91.0,1,High,1,0.6304347826086957,22.2,35.8,48.333333333333336,1
cropdata_updated,external,potato,sandy soil,pollination,30,65.0,46,Unknown,Unknown,Unknown,Unknown,0,86.0,5,1,0,1,Normal,0,0,1,Optimal,0,0,1,-1,92.0,1,High,1,0.6382978723404256,23.5,36.5,49.666666666666664,1
cropdata_updated,external,potato,sandy soil,pollination,31,62.0,47,Unknown,Unknown,Unknown,Unknown,0,87.8,6,1,0,0,Normal,0,0,1,Optimal,0,0,1,-1,93.0,1,High,1,0.6458333333333334,24.8,37.2,51.0,0
cropdata_updated,external,potato,sandy soil,pollination,32,59.0,48,Unknown,Unknown,Unknown,Unknown,0,89.6,7,1,0,0,Normal,0,0,1,Optimal,0,0,1,-1,94.0,1,High,1,0.6530612244897959,26.1,37.9,52.333333333333336,0
cropdata_updated,external,potato,sandy soil,pollination,33,56.0,49,Unknown,Unknown,Unknown,Unknown,0,91.4,8,1,0,0,Normal,0,0,1,Optimal,0,0,1,-1,95.0,1,High,1,0.66,27.4,38.6,53.666666666666664,0
cropdata_updated,external,potato,sandy soil,pollination,34,53.0,50,Unknown,Unknown,Unknown,Unknown,0,93.2,9,1,0,0,Normal,0,0,1,Optimal,0,0,1,-1,96.0,1,High,2,0.6666666666666666,28.7,39.3,55.0,0
cropdata_updated,external,potato,sandy soil,pollination,35,50.0,51,Unknown,Unknown,Unknown,Unknown,0,95.0,10,1,0,0,Normal,0,0,1,Optimal,0,0,1,-1,97.0,1,High,2,0.6730769230769231,30.0,40.0,56.333333333333336,0
cropdata_updated,external,potato,sandy soil,pollination,36,47.0,52,Unknown,Unknown,Unknown,Unknown,0,96.8,11,1,0,0,Normal,0,0,0,Optimal,0,0,1,-1,98.0,1,High,2,0.6792452830188679,31.3,40.7,57.666666666666664,0
