species_id,scientific_name,life_cycle,environment_type,watering_interval_days,recommended_soil,recommended_sunlight,temperature,humidity,soil_moisture,soil_ph,rainfall,rain_probability,wind_speed,season,month,hour,plant_age_days,latitude,longitude,heat_index,water_stress,dryness_index,evaporation_risk,watering_needed
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,32.17,68.0,42.49,0.2666666666666666,0.0,34.8,1.9555555555555555,Wet,1,12,40,-6.904628,107.631302,38.97,0.7397102782248793,25.37,51.28333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.33,73.7,46.61,0.2666666666666666,0.0,26.5,1.8027777777777776,Wet,1,15,40,-6.904628,107.631302,37.7,0.6370510396975425,22.96,46.78333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.76,94.9,55.19,0.0166666666666657,0.0,48.0,0.9333333333333332,Wet,1,18,40,-6.904628,107.631302,32.25,0.405054280121018,13.27,31.81,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.22,93.9,55.71,0.1166666666666662,0.0,57.9,1.0611111111111111,Wet,1,21,40,-6.904628,107.631302,32.61,0.4094515958384764,13.829999999999998,32.276666666666664,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.77,89.5,48.21,0.2583333333333328,0.0,49.2,1.4472222222222222,Wet,1,0,40,-6.904628,107.631302,32.72,0.4830319040845356,14.82,36.61,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.55,87.0,65.23,0.8499999999999988,2.41,58.7,0.9666666666666668,Wet,1,3,40,-6.904628,107.631302,31.25,0.3404801449494187,13.85,30.956666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.88,84.4,69.6,0.3249999999999993,6.92,52.1,1.1916666666666669,Wet,1,6,40,-6.904628,107.631302,32.32,0.3382436260623229,15.439999999999998,31.25333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.23,73.4,51.76,0.166666666666666,0.0,35.7,1.636111111111111,Wet,1,9,40,-6.904628,107.631302,37.57,0.5729719484457922,22.89,45.1,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.39,79.0,59.95,0.3833333333333328,5.15,39.2,1.9444444444444444,Wet,1,12,40,-6.904628,107.631302,38.29,0.4986054142739951,22.49,40.61,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.48,82.4,48.46,0.5583333333333327,0.0,40.1,1.3166666666666669,Wet,1,15,40,-6.904628,107.631302,36.72,0.575818843509907,20.24,42.03333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.84,90.4,48.19,0.2916666666666661,0.0,63.4,0.9722222222222222,Wet,1,18,40,-6.904628,107.631302,31.880000000000003,0.4643220166700549,13.8,35.696666666666665,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.53,85.4,52.87,0.5666666666666655,0.0,44.9,1.338888888888889,Wet,1,21,40,-6.904628,107.631302,32.07,0.4367922777055876,14.99,36.26333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.69,90.1,79.37,0.7583333333333329,13.52,58.1,1.6444444444444444,Wet,1,0,40,-6.904628,107.631302,31.700000000000003,0.2823192733607067,13.68,25.30333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.68,86.6,48.48,0.5583333333333327,0.0,59.6,1.3833333333333335,Wet,1,3,40,-6.904628,107.631302,32.34,0.4785772029102668,15.02,37.42666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.62,86.5,49.38,0.3249999999999993,0.79,45.6,1.475,Wet,1,6,40,-6.904628,107.631302,32.27,0.4688368400158793,14.97,37.12,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,27.86,81.0,37.51,0.75,0.0,51.4,1.636111111111111,Wet,1,9,40,-6.904628,107.631302,35.96,0.7234484549467671,19.76,45.73666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,31.14,70.8,46.73,0.2416666666666662,0.0,24.2,1.7416666666666665,Wet,1,12,40,-6.904628,107.631302,38.22,0.6524198617221874,24.06,48.25,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.26,77.5,40.33,0.5249999999999995,1.4,47.2,2.15,Wet,1,15,40,-6.904628,107.631302,38.010000000000005,0.7321558190176628,22.51,47.56333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.25,92.3,74.25,0.5083333333333329,6.67,54.7,1.5055555555555555,Wet,1,18,40,-6.904628,107.631302,33.480000000000004,0.3222591362126246,15.02,27.316666666666663,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.77,93.4,58.49,0.0333333333333332,0.0,47.5,0.7333333333333334,Wet,1,21,40,-6.904628,107.631302,32.11,0.3827534039334341,13.43,31.216666666666665,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.56,89.4,71.22,0.0999999999999996,4.28,55.4,0.7194444444444444,Wet,1,0,40,-6.904628,107.631302,32.5,0.3262254223206868,14.619999999999996,28.83333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.24,81.1,52.2,0.6166666666666663,0.0,52.3,1.5722222222222222,Wet,1,3,40,-6.904628,107.631302,33.349999999999994,0.4744360902255639,17.13,39.06,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.76,94.4,59.8,0.5416666666666661,0.0,48.5,0.8055555555555555,Wet,1,6,40,-6.904628,107.631302,32.2,0.3743421052631579,13.32,30.44,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.64,73.3,40.33,0.4916666666666662,0.0,44.5,1.6444444444444444,Wet,1,9,40,-6.904628,107.631302,36.97,0.7171546092426809,22.31,48.55,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,31.56,71.3,34.39,0.833333333333333,0.0,27.5,1.9194444444444445,Wet,1,12,40,-6.904628,107.631302,38.69,0.8917773382311387,24.43,52.47666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.32,75.0,53.12,0.5499999999999998,2.78,45.4,1.936111111111111,Wet,1,15,40,-6.904628,107.631302,35.82,0.5232815964523282,20.82,42.84,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.62,86.5,86.97,0.6833333333333327,11.92,62.4,0.975,Wet,1,18,40,-6.904628,107.631302,33.27,0.2798681368648403,15.97,25.25666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.99,90.2,65.73,0.7749999999999995,3.34,56.6,1.3222222222222222,Wet,1,21,40,-6.904628,107.631302,32.01,0.3445227034317398,13.97,30.016666666666666,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.53,84.7,52.46,0.9916666666666664,1.7,45.4,1.497222222222222,Wet,1,0,40,-6.904628,107.631302,33.0,0.4588477366255144,16.060000000000002,37.3,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.27,87.4,77.78,0.7749999999999995,6.98,41.0,1.0055555555555555,Wet,1,3,40,-6.904628,107.631302,33.01,0.3080731150038081,15.53,27.78666666666666,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.59,82.5,68.33,0.7249999999999996,3.42,57.5,1.1138888888888887,Wet,1,6,40,-6.904628,107.631302,32.84,0.3546805134862253,16.34,32.78333333333334,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,27.61,78.2,51.68,0.9333333333333328,0.0,52.4,2.147222222222222,Wet,1,9,40,-6.904628,107.631302,35.43,0.5241078208048595,19.79,41.78,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,32.07,68.0,47.21,0.1166666666666662,0.0,33.2,1.988888888888889,Wet,1,12,40,-6.904628,107.631302,38.870000000000005,0.6652146857498444,25.27,49.64333333333334,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.89,72.9,48.38,0.7833333333333332,3.63,44.4,1.4166666666666663,Wet,1,15,40,-6.904628,107.631302,36.18,0.5850546780072904,21.6,45.5,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.79,91.0,53.88,0.3166666666666664,0.0,49.5,1.2694444444444446,Wet,1,18,40,-6.904628,107.631302,33.89,0.4517128279883382,15.69,34.9,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.73,94.4,70.46,0.7583333333333329,5.46,57.8,0.75,Wet,1,21,40,-6.904628,107.631302,32.17,0.3180800447802967,13.29,26.866666666666664,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.75,82.8,48.2,0.0499999999999989,0.0,51.7,0.8416666666666666,Wet,1,0,40,-6.904628,107.631302,33.03,0.5030487804878049,16.47,39.5,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.74,82.4,69.62,0.4666666666666659,5.61,35.1,1.1777777777777778,Wet,1,3,40,-6.904628,107.631302,32.98,0.3503256867742849,16.5,32.48666666666666,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.78,95.1,59.33,0.1083333333333325,0.0,63.2,0.7472222222222222,Wet,1,6,40,-6.904628,107.631302,32.29,0.3775899220951434,13.27,30.37666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.77,81.3,49.93,0.2499999999999991,1.38,34.0,2.0194444444444444,Wet,1,9,40,-6.904628,107.631302,36.9,0.5648929903789515,20.64,42.10333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.12,74.2,48.55,0.1083333333333325,2.65,47.1,1.725,Wet,1,12,40,-6.904628,107.631302,37.54,0.6078708375378407,22.700000000000003,45.830000000000005,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.24,80.2,48.55,0.7916666666666661,0.0,41.7,1.425,Wet,1,15,40,-6.904628,107.631302,37.26,0.5901109989909182,21.22,43.24333333333334,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.24,91.3,52.09,0.2416666666666662,0.0,44.7,1.4166666666666663,Wet,1,18,40,-6.904628,107.631302,32.37,0.4377472216990016,14.11,34.36333333333334,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.84,86.8,57.93,0.9416666666666664,0.9,59.6,1.3333333333333333,Wet,1,21,40,-6.904628,107.631302,33.52,0.421517054132021,16.16,34.983333333333334,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.05,87.8,61.23,0.7416666666666663,0.0,60.0,1.0888888888888888,Wet,1,0,40,-6.904628,107.631302,31.83,0.3704001285553592,14.27,32.35666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.38,92.9,70.53,0.1749999999999998,4.33,57.9,0.8805555555555555,Wet,1,3,40,-6.904628,107.631302,32.67,0.3268558646721655,14.089999999999998,27.77666666666666,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.9,89.0,55.39,0.1749999999999998,0.0,41.1,0.875,Wet,1,6,40,-6.904628,107.631302,32.8,0.4238340131228941,14.999999999999998,34.47,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.19,78.2,48.98,0.1833333333333326,0.0,33.6,2.105555555555556,Wet,1,9,40,-6.904628,107.631302,38.010000000000005,0.6040416166466587,22.37,44.400000000000006,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,32.5,66.1,64.0,0.333333333333333,11.03,33.0,1.95,Wet,1,12,40,-6.904628,107.631302,39.11,0.5,25.89,44.96666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.09,77.3,45.03,0.4999999999999991,0.0,50.0,1.4138888888888888,Wet,1,15,40,-6.904628,107.631302,35.82,0.6102541820551813,20.36,44.61666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.12,91.8,50.08,0.8916666666666666,0.0,48.4,1.511111111111111,Wet,1,18,40,-6.904628,107.631302,32.3,0.4526233359436178,13.94,34.78666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.1,82.9,58.47,0.1916666666666664,1.44,51.6,1.1222222222222222,Wet,1,21,40,-6.904628,107.631302,32.39,0.4052463426937952,15.81,35.61,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.2,83.0,48.57,0.6499999999999995,0.0,45.4,1.386111111111111,Wet,1,0,40,-6.904628,107.631302,33.5,0.5083719991930603,16.9,39.61000000000001,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.8,82.4,62.85,0.6583333333333332,0.73,44.0,1.0194444444444444,Wet,1,3,40,-6.904628,107.631302,33.04,0.3884103367267032,16.560000000000002,34.78333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.94,83.3,48.66,0.7666666666666657,0.0,41.5,0.7,Wet,1,6,40,-6.904628,107.631302,32.27,0.482078131292791,15.61,38.64000000000001,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.26,81.9,46.38,0.7583333333333329,1.95,42.7,1.2944444444444445,Wet,1,9,40,-6.904628,107.631302,36.45,0.5964542000844238,20.07,42.74666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.64,69.5,39.19,0.5666666666666655,0.0,31.5,1.488888888888889,Wet,1,12,40,-6.904628,107.631302,37.59,0.7623787011694452,23.69,50.86333333333334,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.04,78.1,49.07,0.6166666666666663,0.0,32.2,1.575,Wet,1,15,40,-6.904628,107.631302,35.85,0.5600159776313162,20.23,42.97,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.53,90.9,49.81,0.458333333333333,0.0,49.4,1.5777777777777775,Wet,1,18,40,-6.904628,107.631302,32.620000000000005,0.4630978153906711,14.44,35.45,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.41,83.6,62.54,0.333333333333333,0.0,53.7,1.611111111111111,Wet,1,21,40,-6.904628,107.631302,33.77,0.3999055712936732,17.05,34.89333333333334,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.0,83.7,65.86,0.1916666666666664,2.76,42.1,0.9777777777777776,Wet,1,0,40,-6.904628,107.631302,32.370000000000005,0.3589590188453485,15.63,32.81333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.56,84.4,59.61,0.75,0.0,44.5,1.35,Wet,1,3,40,-6.904628,107.631302,33.0,0.4052136611120277,16.119999999999997,35.03666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.19,84.6,62.67,0.2583333333333328,0.0,38.6,1.0972222222222223,Wet,1,6,40,-6.904628,107.631302,31.65,0.3642217684937961,14.730000000000002,33.03666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.78,80.2,64.04,0.0583333333333326,5.65,55.5,1.7555555555555555,Wet,1,9,40,-6.904628,107.631302,37.8,0.4578720787207871,21.76,38.44,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,31.57,73.4,45.85,0.6583333333333332,0.0,42.9,2.111111111111111,Wet,1,12,40,-6.904628,107.631302,38.91,0.6738527214514407,24.23,47.96333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.04,77.6,42.3,0.7416666666666663,0.0,45.4,2.102777777777778,Wet,1,15,40,-6.904628,107.631302,36.8,0.6706697459584295,21.28,46.06,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.85,92.9,62.24,0.3249999999999993,2.53,59.0,1.452777777777778,Wet,1,18,40,-6.904628,107.631302,33.14,0.377134724857685,14.56,30.85333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.55,90.7,69.49,0.9333333333333328,4.38,43.5,0.8777777777777778,Wet,1,21,40,-6.904628,107.631302,33.620000000000005,0.3482763512554973,15.48,29.636666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.07,88.1,61.92,0.2916666666666661,2.21,62.8,1.488888888888889,Wet,1,0,40,-6.904628,107.631302,33.88,0.3984424666242848,16.26,33.373333333333335,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.07,92.2,60.06,0.4833333333333325,2.88,55.6,0.7083333333333333,Wet,1,3,40,-6.904628,107.631302,32.29,0.3778250900753357,13.85,31.293333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.28,83.4,55.51,0.2333333333333334,1.65,51.3,1.3833333333333335,Wet,1,6,40,-6.904628,107.631302,33.620000000000005,0.4473544505397275,16.94,37.21666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.31,72.1,44.44,0.6666666666666661,1.2,38.8,1.7444444444444445,Wet,1,9,40,-6.904628,107.631302,37.52,0.6670334507042254,23.1,48.02666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,32.44,72.6,46.52,0.6916666666666664,0.0,36.0,2.330555555555556,Wet,1,12,40,-6.904628,107.631302,39.7,0.6826599326599325,25.18,48.586666666666666,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.48,78.4,61.72,0.8583333333333334,5.79,53.6,2.125,Wet,1,15,40,-6.904628,107.631302,36.32,0.4540816326530612,20.64,38.946666666666665,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.29,88.7,59.52,0.7083333333333321,2.34,56.3,0.9583333333333334,Wet,1,18,40,-6.904628,107.631302,34.16,0.4178783873099801,16.419999999999998,34.12,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.35,91.7,70.22,0.125,4.62,57.7,1.35,Wet,1,21,40,-6.904628,107.631302,32.52,0.3278573434428531,14.18,28.26,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.15,90.7,54.78,0.0833333333333321,0.0,52.9,1.1944444444444444,Wet,1,0,40,-6.904628,107.631302,33.22,0.4329508784510577,15.079999999999998,34.27333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.37,88.5,62.46,0.9833333333333324,0.0,41.7,1.147222222222222,Wet,1,3,40,-6.904628,107.631302,34.22,0.3997793885912385,16.520000000000003,33.26,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.55,87.9,51.76,0.3083333333333327,1.62,55.1,1.0888888888888888,Wet,1,6,40,-6.904628,107.631302,33.34,0.4653146322971949,15.76,36.48,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,27.57,78.0,46.05,0.0749999999999992,0.0,54.0,1.7361111111111112,Wet,1,9,40,-6.904628,107.631302,35.370000000000005,0.5859723698193412,19.77,43.696666666666665,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,32.26,68.3,45.81,0.7749999999999995,0.0,35.3,2.213888888888889,Wet,1,12,40,-6.904628,107.631302,39.09,0.6891689809869685,25.43,50.13666666666666,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.5,74.8,47.34,0.2333333333333334,0.0,50.8,1.711111111111111,Wet,1,15,40,-6.904628,107.631302,35.980000000000004,0.5895738518824989,21.02,44.95333333333334,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.52,89.8,56.18,0.6166666666666663,0.0,58.9,1.3333333333333333,Wet,1,18,40,-6.904628,107.631302,33.5,0.4288212661769849,15.54,34.35333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.48,82.3,57.2,0.2249999999999987,0.0,37.6,1.0611111111111111,Wet,1,21,40,-6.904628,107.631302,32.71,0.4206185567010309,16.25,36.486666666666665,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.92,91.3,58.66,0.0999999999999996,0.0,51.5,1.5527777777777776,Wet,1,0,40,-6.904628,107.631302,33.050000000000004,0.4009386523633926,14.790000000000004,32.62666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.07,92.5,67.02,0.0916666666666667,3.35,55.8,1.5611111111111111,Wet,1,3,40,-6.904628,107.631302,33.32,0.3538665098500441,14.82,29.540000000000003,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.3,89.4,53.66,0.2666666666666666,0.0,53.1,0.8083333333333333,Wet,1,6,40,-6.904628,107.631302,34.24,0.4628613245517746,16.36,35.846666666666664,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.25,72.3,53.09,0.966666666666666,0.0,33.4,2.1277777777777778,Wet,1,9,40,-6.904628,107.631302,37.48,0.5592530966907007,23.02,45.03666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,30.22,77.3,45.28,0.5583333333333327,0.0,40.3,1.5555555555555554,Wet,1,12,40,-6.904628,107.631302,37.95,0.6529818496110631,22.49,45.95333333333334,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.92,82.1,50.83,0.9416666666666664,0.0,53.6,2.077777777777778,Wet,1,15,40,-6.904628,107.631302,37.13,0.5579780050163998,20.71,41.63666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.41,81.7,51.68,0.333333333333333,0.0,45.6,1.163888888888889,Wet,1,18,40,-6.904628,107.631302,33.58,0.4823462414578587,17.240000000000002,39.14666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.41,84.8,48.94,0.8166666666666664,0.0,36.9,1.238888888888889,Wet,1,21,40,-6.904628,107.631302,33.89,0.5088105726872247,16.93,39.02666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.23,87.8,60.06,0.2333333333333334,0.33,42.0,1.325,Wet,1,0,40,-6.904628,107.631302,32.01,0.3804454634785457,14.45,32.86666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.15,84.1,47.97,0.6583333333333332,0.0,40.1,1.6388888888888888,Wet,1,3,40,-6.904628,107.631302,32.56,0.4931590769859097,15.739999999999998,38.74333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.72,90.7,65.98,0.3083333333333327,2.49,46.2,1.5805555555555555,Wet,1,6,40,-6.904628,107.631302,32.79,0.3541355628545834,14.65,30.25333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.09,79.9,47.46,0.7416666666666663,1.78,55.9,1.5833333333333333,Wet,1,9,40,-6.904628,107.631302,36.08,0.579653322327693,20.1,42.94,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,31.09,77.7,60.34,0.4833333333333325,7.46,48.1,1.4027777777777777,Wet,1,12,40,-6.904628,107.631302,38.86,0.5068470818389306,23.32,41.38,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,27.48,83.1,50.07,0.3249999999999993,0.0,49.3,1.6194444444444445,Wet,1,15,40,-6.904628,107.631302,35.79,0.538084981398081,19.17,40.59666666666667,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.83,86.3,58.28,0.7833333333333332,0.0,50.6,1.5888888888888888,Wet,1,18,40,-6.904628,107.631302,33.46,0.418859649122807,16.2,35.026666666666664,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.92,86.7,59.04,0.5916666666666659,0.0,42.6,1.511111111111111,Wet,1,21,40,-6.904628,107.631302,33.59,0.4150566289140573,16.25,34.7,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.39,88.8,57.76,0.3166666666666664,0.0,46.4,1.272222222222222,Wet,1,0,40,-6.904628,107.631302,34.27,0.4320966643975494,16.51,34.74,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.98,85.9,59.12,0.3833333333333328,1.03,48.5,1.3583333333333332,Wet,1,3,40,-6.904628,107.631302,32.57,0.3988689288090486,15.39,34.31333333333333,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,25.06,88.6,58.62,0.3416666666666659,2.98,56.7,1.025,Wet,1,6,40,-6.904628,107.631302,33.92,0.4203287487420328,16.2,34.300000000000004,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,28.86,76.2,45.13,0.4166666666666661,0.0,34.8,1.6805555555555554,Wet,1,9,40,-6.904628,107.631302,36.48,0.6256232386733145,21.24,45.46333333333333,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,31.26,72.5,43.08,0.0916666666666667,4.29,38.4,2.2833333333333337,Wet,1,12,40,-6.904628,107.631302,38.510000000000005,0.7091651542649728,24.01,48.98,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,29.74,78.3,46.88,0.7666666666666657,0.0,31.8,1.3611111111111112,Wet,1,15,40,-6.904628,107.631302,37.57,0.6211361737677527,21.91,44.76666666666667,1
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,22.68,86.8,52.53,0.5999999999999996,0.0,56.7,1.5722222222222222,Wet,1,18,40,-6.904628,107.631302,31.36,0.4236876517840463,14.0,35.343333333333334,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.61,88.0,47.53,0.0333333333333332,0.0,45.8,1.3916666666666666,Wet,1,21,40,-6.904628,107.631302,32.41,0.48650319390068,14.81,37.23,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.76,89.4,67.23,0.7083333333333321,6.76,60.0,1.0638888888888889,Wet,1,0,40,-6.904628,107.631302,33.7,0.362890224241536,15.82,30.963333333333328,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,23.53,90.3,62.44,0.333333333333333,6.13,48.8,1.161111111111111,Wet,1,3,40,-6.904628,107.631302,32.56,0.3709016393442623,14.500000000000002,31.44,0
3001,brassica oleracea var. capitata,annual,outdoor,3,fertile well-drained soil,full sun,24.17,87.3,58.52,0.458333333333333,0.0,54.4,0.7194444444444444,Wet,1,6,40,-6.904628,107.631302,32.900000000000006,0.4060819892473118,15.44,34.17333333333334,0
