timestamp,sensor_id,location_id,temperature_c,humidity_pct,soil_moisture_pct,ph,light_lux,watering_amount_liters,future_height_cm,growth_rate,disease_name,disease_risk,yield_kg
2026-01-20 09:00:00,S2001,2001,30.25,75.2,71.46,6.6,71428,0.0,14.47,0.279,none,29.39,2.57
2026-01-20 09:00:00,S2011,2011,28.46,79.7,45.81,6.3,70161,0.0,19.18,0.28,none,17.67,2.79
2026-01-20 09:00:00,S2005,2005,27.43,74.5,52.58,6.95,70411,0.0,32.28,0.42,none,16.89,3.49
2026-01-20 09:00:00,S2000,2000,28.93,72.9,51.11,6.29,72803,0.0,20.32,0.42,none,14.88,3.05
2026-01-20 09:00:00,S2019,2019,27.19,83.8,39.84,6.22,68314,0.0,14.17,0.35,none,17.96,0.48
2026-01-20 09:00:00,S2006,2006,27.13,76.1,38.68,6.85,68546,2.35,12.96,0.28,none,11.22,2.6
2026-01-20 09:00:00,S2003,2003,29.65,74.3,54.57,6.73,71362,0.0,13.25,0.31,none,19.02,1.95
2026-01-20 09:00:00,S2004,2004,29.39,75.0,49.51,6.04,69128,0.0,24.85,0.35,none,16.54,0.61
2026-01-20 09:00:00,S2012,2012,28.3,74.0,48.66,6.31,69207,0.0,19.89,0.24,none,14.53,0.68
2026-01-20 09:00:00,S2016,2016,28.01,82.2,51.16,6.04,71893,0.0,16.41,0.28,none,22.34,2.2
2026-01-20 09:00:00,S2013,2013,29.73,72.2,40.66,7.09,69300,3.17,29.81,0.31,none,10.55,1.76
2026-01-20 09:00:00,S2014,2014,28.38,82.4,53.28,7.03,68617,0.0,34.05,0.35,none,23.56,0.38
2026-01-20 12:00:00,S2012,2012,31.88,78.6,46.0,6.55,101274,2.34,19.48,0.234,none,22.64,0.59
2026-01-20 12:00:00,S2015,2015,31.67,73.1,54.65,6.51,97533,0.0,22.79,0.41,none,22.14,3.23
2026-01-20 12:00:00,S2006,2006,30.48,71.5,36.9,7.14,98127,2.57,13.97,0.278,none,9.61,2.29
2026-01-20 12:00:00,S2008,2008,29.5,76.1,44.75,6.07,99096,0.0,30.42,0.31,none,15.25,1.73
2026-01-20 12:00:00,S2002,2002,31.71,76.8,50.9,7.0,99224,0.0,11.44,0.234,none,23.31,0.65
2026-01-20 12:00:00,S2019,2019,31.47,73.2,35.75,6.54,102007,2.63,14.83,0.343,none,12.38,0.46
2026-01-20 12:00:00,S2004,2004,31.82,69.3,46.87,6.32,102206,0.0,23.75,0.341,none,15.51,0.44
2026-01-20 12:00:00,S2000,2000,29.88,79.6,35.75,6.62,98121,2.56,19.16,0.42,none,14.31,4.6
2026-01-20 12:00:00,S2018,2018,29.98,71.2,37.54,7.07,102083,2.51,23.66,0.31,none,8.69,1.96
2026-01-20 12:00:00,S2013,2013,30.82,71.2,44.68,6.44,100978,0.0,29.43,0.307,none,13.94,1.94
2026-01-20 12:00:00,S2007,2007,31.42,71.6,42.54,6.44,100548,0.0,16.87,0.235,none,14.39,0.61
2026-01-20 12:00:00,S2003,2003,30.9,71.2,30.3,6.02,101290,2.84,13.67,0.295,none,6.91,1.26
2026-01-20 12:00:00,S2005,2005,30.97,73.3,52.77,6.27,100076,0.0,32.45,0.414,none,19.96,3.83
2026-01-20 12:00:00,S2011,2011,30.31,74.4,52.13,6.13,101425,0.0,18.59,0.279,none,19.21,1.96
2026-01-20 12:00:00,S2001,2001,30.67,74.2,39.43,6.41,100917,2.47,13.36,0.277,none,13.42,1.89
2026-01-20 12:00:00,S2010,2010,30.54,73.0,59.25,7.04,99421,0.0,24.61,0.417,none,22.1,3.91
2026-01-20 12:00:00,S2016,2016,31.89,76.7,45.38,6.83,98568,0.0,17.87,0.273,none,20.83,2.54
2026-01-20 12:00:00,S2009,2009,31.92,72.2,41.25,7.13,101312,2.49,25.52,0.341,none,15.23,0.51
2026-01-20 12:00:00,S2014,2014,30.46,70.4,40.36,6.01,101611,3.26,33.67,0.348,none,10.42,0.46
2026-01-20 12:00:00,S2017,2017,32.03,74.8,45.62,6.89,99640,0.0,23.38,0.233,none,19.71,0.65
2026-01-20 15:00:00,S2007,2007,28.16,76.4,44.17,7.0,69042,0.0,16.73,0.24,none,14.21,0.68
2026-01-20 15:00:00,S2019,2019,28.55,82.3,57.61,6.53,72299,0.0,13.31,0.35,none,25.64,0.44
2026-01-20 15:00:00,S2018,2018,29.8,80.8,54.62,6.58,71600,0.0,24.28,0.31,none,24.55,1.24
2026-01-20 15:00:00,S2014,2014,27.35,86.6,52.88,6.68,69956,0.0,33.38,0.35,none,26.72,0.59
2026-01-20 15:00:00,S2000,2000,28.6,83.1,41.49,7.2,71346,0.0,18.6,0.42,none,18.22,2.96
2026-01-20 15:00:00,S2013,2013,29.62,78.6,40.8,6.32,68390,3.12,29.23,0.31,none,15.52,1.67
2026-01-20 15:00:00,S2012,2012,29.43,76.0,40.25,6.17,70165,2.37,19.73,0.24,none,12.79,0.69
2026-01-20 15:00:00,S2017,2017,28.09,84.8,45.11,6.65,68272,0.0,23.13,0.24,none,21.39,0.78
2026-01-20 15:00:00,S2009,2009,30.17,75.6,49.19,6.26,72788,0.0,26.78,0.349,none,18.41,0.54
2026-01-20 15:00:00,S2006,2006,30.36,75.3,40.98,6.1,72492,2.37,12.77,0.279,none,14.45,2.08
2026-01-20 15:00:00,S2010,2010,29.2,76.4,44.24,6.35,72601,0.0,26.82,0.42,none,14.64,3.53
2026-01-20 15:00:00,S2002,2002,28.81,78.9,33.68,6.06,69565,2.53,10.92,0.238,none,10.96,0.56
2026-01-20 15:00:00,S2015,2015,28.72,74.9,53.0,6.75,71492,0.0,22.58,0.42,none,17.42,3.38
2026-01-20 15:00:00,S2005,2005,29.89,80.5,47.58,6.84,68519,0.0,32.58,0.42,none,20.97,3.17
2026-01-20 15:00:00,S2016,2016,27.65,74.5,47.42,7.04,72350,0.0,17.51,0.28,none,14.31,2.4
2026-01-20 15:00:00,S2001,2001,28.46,72.9,40.9,6.78,71122,0.0,13.31,0.28,none,9.77,2.28
2026-01-20 15:00:00,S2003,2003,28.3,83.9,50.75,6.61,68801,0.0,12.39,0.31,none,23.5,1.39
2026-01-20 15:00:00,S2011,2011,29.15,80.8,47.7,6.95,72420,0.0,18.61,0.28,none,19.79,2.1
2026-01-20 15:00:00,S2004,2004,29.86,72.8,34.18,6.09,69019,2.62,24.62,0.348,none,8.05,0.55
2026-01-20 15:00:00,S2008,2008,29.21,75.0,61.22,6.75,69895,0.0,31.27,0.31,none,22.03,1.35
2026-01-20 18:00:00,S2007,2007,24.71,83.8,53.83,6.11,0,0.0,17.67,0.24,none,24.95,0.68
2026-01-20 18:00:00,S2000,2000,23.04,90.8,56.76,6.03,637,0.0,19.29,0.42,none,32.02,3.73
2026-01-20 18:00:00,S2002,2002,24.36,84.8,50.47,6.22,1248,0.0,11.08,0.24,none,24.07,0.86
2026-01-20 18:00:00,S2017,2017,23.1,87.7,67.76,6.95,0,0.0,22.93,0.24,none,35.04,0.6
2026-01-20 18:00:00,S2003,2003,25.16,91.0,77.41,7.19,96,0.0,12.49,0.31,none,42.5,1.63
2026-01-20 18:00:00,S2010,2010,24.14,87.8,42.5,7.08,0,0.0,25.43,0.42,none,22.49,3.45
2026-01-20 18:00:00,S2019,2019,24.26,84.7,45.3,6.01,1063,0.0,14.98,0.35,none,21.41,0.61
2026-01-20 18:00:00,S2006,2006,24.83,90.5,55.88,6.52,0,0.0,13.37,0.28,none,31.34,2.46
2026-01-20 18:00:00,S2008,2008,23.13,91.6,53.73,6.72,2448,0.0,30.91,0.31,none,31.14,1.52
2026-01-20 18:00:00,S2011,2011,23.44,90.0,50.97,6.29,2495,0.0,18.4,0.28,none,28.48,2.95
2026-01-20 18:00:00,S2014,2014,24.53,80.7,59.42,6.11,0,0.0,32.67,0.35,none,25.27,0.38
2026-01-20 18:00:00,S2016,2016,22.49,90.0,51.4,6.65,490,0.0,17.91,0.28,none,28.7,2.96
2026-01-20 18:00:00,S2012,2012,23.38,87.8,55.26,6.81,1212,0.0,19.81,0.24,none,28.87,0.62
2026-01-20 18:00:00,S2013,2013,22.56,93.1,53.46,7.18,0,0.0,28.98,0.31,none,32.21,1.93
2026-01-20 18:00:00,S2018,2018,24.94,84.8,59.47,6.36,1014,0.0,22.89,0.31,none,28.57,1.62
2026-01-20 18:00:00,S2001,2001,23.4,89.4,53.05,6.18,633,0.0,13.44,0.28,none,29.05,2.59
2026-01-20 18:00:00,S2005,2005,24.46,89.4,52.13,6.63,1838,0.0,31.9,0.42,none,28.59,3.53
2026-01-20 18:00:00,S2009,2009,24.76,88.1,48.18,6.16,0,0.0,26.12,0.35,none,25.57,0.59
2026-01-20 18:00:00,S2004,2004,25.24,87.0,58.26,6.39,0,0.0,25.15,0.35,none,29.73,0.56
2026-01-20 18:00:00,S2015,2015,23.11,88.8,57.68,6.04,40,0.0,22.07,0.42,none,30.88,3.46
2026-01-20 21:00:00,S2004,2004,24.38,88.7,74.18,7.11,0,0.0,25.37,0.35,none,39.05,0.4
2026-01-20 21:00:00,S2016,2016,24.02,94.0,55.92,6.57,0,0.0,17.88,0.28,none,34.16,2.26
2026-01-20 21:00:00,S2006,2006,22.85,88.7,51.6,6.95,0,0.0,12.81,0.28,none,27.76,2.17
2026-01-20 21:00:00,S2018,2018,23.43,86.9,51.07,6.5,270,0.0,23.99,0.31,none,26.06,1.97
2026-01-20 21:00:00,S2014,2014,23.78,91.6,48.4,6.2,0,0.0,34.17,0.35,none,28.48,0.55
2026-01-20 21:00:00,S2012,2012,24.66,89.3,50.86,7.16,2432,0.0,19.14,0.24,none,27.87,0.86
2026-01-20 21:00:00,S2003,2003,23.73,88.3,57.16,6.01,2393,0.0,13.1,0.31,none,30.22,1.82
2026-01-20 21:00:00,S2002,2002,24.58,88.7,52.98,6.14,766,0.0,11.63,0.24,none,28.45,0.86
2026-01-20 21:00:00,S2009,2009,23.83,88.8,55.88,6.51,1757,0.0,26.17,0.35,none,29.98,0.56
2026-01-20 21:00:00,S2011,2011,24.89,88.1,57.89,7.13,1516,0.0,19.54,0.28,none,30.42,2.62
2026-01-20 21:00:00,S2007,2007,25.52,86.8,64.36,7.12,0,0.0,17.01,0.24,none,32.62,0.57
2026-01-20 21:00:00,S2008,2008,23.8,88.1,57.98,6.34,0,0.0,29.69,0.31,none,30.47,1.83
2026-01-20 21:00:00,S2013,2013,24.03,88.9,67.89,6.15,0,0.0,29.08,0.31,none,36.07,1.72
2026-01-20 21:00:00,S2005,2005,24.49,89.6,54.55,7.0,0,0.0,33.07,0.42,none,29.95,4.04
2026-01-20 21:00:00,S2015,2015,22.65,92.1,67.11,6.77,1984,0.0,23.27,0.42,none,38.23,4.36
2026-01-20 21:00:00,S2019,2019,22.62,93.3,42.92,6.6,1251,0.0,13.27,0.35,none,27.1,0.59
2026-01-20 21:00:00,S2000,2000,24.18,88.1,53.64,6.39,2088,0.0,19.34,0.42,none,28.3,3.01
2026-01-20 21:00:00,S2017,2017,23.54,90.7,51.23,6.21,0,0.0,23.55,0.24,none,29.18,0.75
2026-01-20 21:00:00,S2010,2010,22.42,86.2,56.29,6.36,457,0.0,25.48,0.42,none,28.11,3.41
2026-01-20 21:00:00,S2001,2001,25.2,89.0,58.74,7.08,0,0.0,14.41,0.28,none,31.57,1.92
2026-01-21 00:00:00,S2011,2011,22.72,87.4,64.95,6.89,0,0.0,20.04,0.28,none,33.4,2.73
2026-01-21 00:00:00,S2013,2013,24.74,82.6,87.29,6.76,1583,0.0,29.36,0.31,none,40.73,1.58
2026-01-21 00:00:00,S2002,2002,25.71,79.8,66.18,6.19,1791,0.0,11.97,0.24,none,27.93,0.85
2026-01-21 00:00:00,S2004,2004,24.02,85.1,61.61,6.96,1855,0.0,25.58,0.35,none,29.88,0.42
2026-01-21 00:00:00,S2019,2019,23.88,91.7,58.95,6.38,0,0.0,14.24,0.35,none,33.84,0.43
2026-01-21 00:00:00,S2001,2001,24.52,81.8,51.21,6.52,0,0.0,13.35,0.28,none,22.04,2.91
2026-01-21 00:00:00,S2009,2009,24.62,82.5,56.69,6.17,0,0.0,26.94,0.35,none,25.34,0.51
2026-01-21 00:00:00,S2003,2003,22.62,92.9,47.36,6.6,0,0.0,13.48,0.31,none,29.0,1.66
2026-01-21 00:00:00,S2018,2018,25.13,81.5,54.84,6.73,0,0.0,23.73,0.31,none,23.62,1.24
2026-01-21 00:00:00,S2000,2000,23.64,89.7,57.31,6.2,0,0.0,19.44,0.42,none,31.42,4.53
2026-01-21 00:00:00,S2015,2015,23.43,92.6,61.9,6.99,692,0.0,22.36,0.42,none,36.03,3.59
2026-01-21 00:00:00,S2005,2005,24.76,90.6,65.92,7.1,0,0.0,31.19,0.42,none,36.44,4.5
2026-01-21 00:00:00,S2007,2007,23.29,82.9,57.73,6.63,2011,0.0,16.58,0.24,none,26.19,0.77
2026-01-21 00:00:00,S2012,2012,24.29,93.4,79.34,6.4,0,0.0,19.47,0.24,fungal_leaf_spot,45.39,0.62
2026-01-21 00:00:00,S2008,2008,23.54,89.4,50.21,6.76,2495,0.0,31.58,0.31,none,27.63,1.65
2026-01-21 00:00:00,S2006,2006,24.3,85.1,55.55,6.28,0,0.0,13.53,0.28,none,26.85,2.71
2026-01-21 00:00:00,S2010,2010,22.98,85.9,52.99,6.98,584,0.0,27.37,0.42,none,26.22,2.95
2026-01-21 00:00:00,S2016,2016,22.89,90.7,55.15,6.35,0,0.0,17.8,0.28,none,31.14,2.34
2026-01-21 00:00:00,S2017,2017,23.04,92.9,62.7,6.79,0,0.0,23.74,0.24,none,36.67,0.56
2026-01-21 00:00:00,S2014,2014,25.26,90.4,71.33,6.36,1449,0.0,33.19,0.35,none,38.99,0.57
2026-01-21 03:00:00,S2005,2005,22.21,90.9,60.75,7.11,2338,0.0,32.32,0.42,none,34.1,3.63
2026-01-21 03:00:00,S2012,2012,23.44,89.8,56.36,6.16,870,0.0,20.04,0.24,none,31.02,0.57
2026-01-21 03:00:00,S2015,2015,24.25,82.7,51.53,6.88,0,0.0,23.4,0.42,none,22.93,3.37
2026-01-21 03:00:00,S2019,2019,24.65,87.6,53.08,7.11,1347,0.0,13.62,0.35,none,27.62,0.48
2026-01-21 03:00:00,S2007,2007,25.61,88.9,57.65,6.34,0,0.0,16.95,0.24,none,30.95,0.83
2026-01-21 03:00:00,S2014,2014,23.88,88.6,46.26,6.35,20,0.0,34.67,0.35,none,25.01,0.59
2026-01-21 03:00:00,S2009,2009,25.45,85.1,58.34,6.4,709,0.0,26.83,0.35,none,28.25,0.5
2026-01-21 03:00:00,S2018,2018,24.64,88.4,76.74,6.73,642,0.0,24.04,0.31,none,40.09,1.55
2026-01-21 03:00:00,S2001,2001,25.45,85.2,77.84,6.82,493,0.0,14.89,0.28,none,38.08,2.19
2026-01-21 03:00:00,S2000,2000,23.0,90.3,59.38,6.6,0,0.0,18.71,0.42,none,32.93,3.59
2026-01-21 03:00:00,S2004,2004,25.01,83.2,54.59,6.58,0,0.0,25.35,0.35,none,24.86,0.5
2026-01-21 03:00:00,S2013,2013,24.53,88.4,51.71,6.68,0,0.0,30.87,0.31,none,27.58,1.4
2026-01-21 03:00:00,S2016,2016,24.13,87.3,72.2,6.79,0,0.0,18.22,0.28,none,36.94,2.8
2026-01-21 03:00:00,S2003,2003,22.92,87.5,62.41,6.19,0,0.0,13.08,0.31,none,32.2,1.66
2026-01-21 03:00:00,S2010,2010,25.05,85.8,56.4,6.14,0,0.0,25.25,0.42,none,27.84,4.34
2026-01-21 03:00:00,S2008,2008,22.56,86.5,53.47,6.32,2000,0.0,30.53,0.31,none,26.94,1.65
2026-01-21 03:00:00,S2002,2002,24.61,86.0,54.91,7.1,753,0.0,11.19,0.24,none,27.25,0.87
2026-01-21 03:00:00,S2006,2006,22.54,92.9,53.57,6.08,0,0.0,14.01,0.28,none,32.11,1.91
2026-01-21 03:00:00,S2017,2017,25.25,84.0,73.16,6.85,0,0.0,22.75,0.24,none,34.78,0.8
2026-01-21 03:00:00,S2011,2011,23.07,92.1,68.02,6.21,2326,0.0,18.81,0.28,none,38.69,2.81
2026-01-21 06:00:00,S2007,2007,23.89,89.9,55.2,7.11,0,0.0,17.92,0.24,none,30.52,0.7
2026-01-21 06:00:00,S2016,2016,24.07,90.3,72.62,6.01,498,0.0,17.5,0.28,none,39.55,2.16
2026-01-21 06:00:00,S2017,2017,23.28,92.2,58.02,6.79,0,0.0,23.57,0.24,none,33.77,0.81
2026-01-21 06:00:00,S2008,2008,23.58,93.4,64.61,6.4,896,0.0,30.2,0.31,none,38.03,1.59
2026-01-21 06:00:00,S2013,2013,22.69,89.4,58.11,6.38,1589,0.0,30.31,0.31,none,31.58,1.56
2026-01-21 06:00:00,S2004,2004,22.97,88.2,74.3,6.26,0,0.0,25.43,0.35,none,38.71,0.55
2026-01-21 06:00:00,S2006,2006,24.5,87.1,56.66,6.62,0,0.0,13.58,0.28,none,29.01,2.11
2026-01-21 06:00:00,S2001,2001,22.66,94.4,59.06,6.18,765,0.0,13.53,0.28,none,36.05,2.82
2026-01-21 06:00:00,S2009,2009,24.79,86.9,55.39,6.57,2081,0.0,25.63,0.35,none,28.22,0.38
2026-01-21 06:00:00,S2015,2015,24.96,83.4,53.99,6.27,0,0.0,23.77,0.42,none,24.72,4.34
2026-01-21 06:00:00,S2014,2014,22.94,92.6,79.76,6.81,0,0.0,33.26,0.35,none,44.96,0.51
2026-01-21 06:00:00,S2012,2012,22.57,94.7,55.2,6.68,269,0.0,20.34,0.24,none,34.36,0.58
2026-01-21 06:00:00,S2000,2000,22.72,92.1,62.56,6.07,1849,0.0,20.77,0.42,none,35.96,4.38
2026-01-21 06:00:00,S2019,2019,24.39,87.0,57.7,6.76,596,0.0,15.14,0.35,none,29.45,0.5
2026-01-21 06:00:00,S2018,2018,23.83,90.1,61.12,6.45,0,0.0,24.8,0.31,none,33.64,1.37
2026-01-21 06:00:00,S2002,2002,24.53,88.5,59.34,6.63,0,0.0,11.25,0.24,none,31.47,0.75
2026-01-21 06:00:00,S2005,2005,25.49,82.9,67.69,6.07,0,0.0,33.3,0.42,none,31.17,3.1
2026-01-21 06:00:00,S2003,2003,24.82,91.0,60.73,6.62,0,0.0,13.79,0.31,none,34.16,1.82
2026-01-21 06:00:00,S2011,2011,23.56,89.8,52.08,6.21,0,0.0,20.06,0.28,none,28.88,2.74
2026-01-21 06:00:00,S2010,2010,25.41,88.5,59.7,6.69,1313,0.0,25.01,0.42,none,31.65,4.63
2026-01-21 09:00:00,S2003,2003,27.43,79.5,33.05,6.17,68412,2.48,13.31,0.305,none,11.12,1.48
2026-01-21 09:00:00,S2016,2016,30.01,75.7,47.54,6.29,69294,0.0,17.57,0.28,none,17.35,2.18
2026-01-21 09:00:00,S2008,2008,29.3,80.5,59.33,6.14,70748,0.0,31.01,0.31,none,25.67,1.69
2026-01-21 09:00:00,S2010,2010,27.53,79.8,49.55,6.16,73200,0.0,26.59,0.42,none,19.61,3.71
2026-01-21 09:00:00,S2011,2011,30.58,80.1,48.48,6.22,70975,0.0,20.16,0.278,none,22.48,2.72
2026-01-21 09:00:00,S2006,2006,27.93,76.6,48.31,6.7,72754,0.0,13.59,0.28,none,16.43,2.04
2026-01-21 09:00:00,S2002,2002,28.4,78.9,42.81,6.25,71545,0.0,12.1,0.24,none,15.53,0.78
2026-01-21 09:00:00,S2017,2017,28.6,82.5,38.44,6.46,69138,3.13,23.14,0.24,none,16.22,0.61
2026-01-21 09:00:00,S2007,2007,29.94,71.1,57.25,6.91,68995,0.0,16.72,0.24,none,18.38,0.57
2026-01-21 09:00:00,S2019,2019,29.84,72.7,41.37,6.33,70328,2.35,15.04,0.35,none,11.53,0.55
2026-01-21 09:00:00,S2014,2014,28.76,81.6,49.89,6.82,72552,0.0,34.3,0.35,none,21.22,0.55
2026-01-21 09:00:00,S2001,2001,29.01,75.3,54.21,6.6,70636,0.0,14.85,0.28,none,18.37,2.6
2026-01-21 09:00:00,S2013,2013,30.33,75.8,47.58,6.99,69098,0.0,30.44,0.309,none,18.09,1.63
2026-01-21 09:00:00,S2000,2000,30.06,75.3,51.12,6.6,69128,0.0,19.03,0.42,none,18.92,4.51
2026-01-21 09:00:00,S2004,2004,28.12,80.5,69.89,6.71,72306,0.0,24.32,0.35,none,30.35,0.41
2026-01-21 09:00:00,S2005,2005,30.32,73.9,43.24,7.1,72076,0.0,32.69,0.418,none,14.38,3.23
2026-01-21 09:00:00,S2009,2009,29.66,70.9,41.34,6.4,71809,2.34,26.34,0.35,none,9.71,0.58
2026-01-21 09:00:00,S2018,2018,29.84,73.3,55.68,6.44,70301,0.0,24.7,0.31,none,19.16,1.37
2026-01-21 09:00:00,S2015,2015,28.72,76.0,52.02,6.24,69212,0.0,23.12,0.42,none,17.81,4.66
2026-01-21 09:00:00,S2012,2012,27.96,85.8,55.58,7.18,72856,0.0,20.1,0.24,none,27.43,0.68
2026-01-21 12:00:00,S2001,2001,32.0,67.6,65.79,6.92,100091,0.0,14.77,0.272,none,23.98,1.84
2026-01-21 12:00:00,S2017,2017,31.48,75.7,59.18,7.14,99887,0.0,23.66,0.235,none,26.11,0.67
2026-01-21 12:00:00,S2007,2007,31.46,75.8,33.66,6.35,98042,2.72,17.35,0.233,none,13.39,0.51
2026-01-21 12:00:00,S2016,2016,32.83,73.2,42.29,6.72,99023,2.37,17.25,0.269,none,18.36,2.11
2026-01-21 12:00:00,S2000,2000,31.97,75.7,37.14,6.8,101493,2.48,18.53,0.409,none,16.07,3.5
2026-01-21 12:00:00,S2010,2010,31.66,68.5,52.47,6.66,99921,0.0,26.41,0.41,none,17.36,2.97
2026-01-21 12:00:00,S2019,2019,30.66,71.5,47.84,6.31,97945,0.0,14.87,0.347,none,15.44,0.6
2026-01-21 12:00:00,S2003,2003,31.18,73.1,47.35,7.11,100702,0.0,13.44,0.305,none,17.51,1.62
2026-01-21 12:00:00,S2008,2008,29.61,71.6,36.18,6.38,97590,3.38,30.9,0.31,none,7.59,1.89
2026-01-21 12:00:00,S2004,2004,31.97,67.2,35.98,6.36,98437,2.62,25.66,0.341,none,8.69,0.45
2026-01-21 12:00:00,S2006,2006,31.19,70.3,36.52,6.79,100533,2.55,13.85,0.275,none,9.88,2.37
2026-01-21 12:00:00,S2011,2011,32.38,66.9,66.77,6.4,99940,0.0,19.61,0.271,none,24.67,2.41
2026-01-21 12:00:00,S2018,2018,30.6,71.1,48.72,6.87,100787,0.0,24.29,0.307,none,15.44,1.22
2026-01-21 12:00:00,S2005,2005,30.46,75.9,51.5,6.99,100123,0.0,33.28,0.417,none,20.39,3.71
2026-01-21 12:00:00,S2009,2009,31.62,72.8,45.99,6.63,98343,0.0,27.12,0.342,none,17.48,0.48
2026-01-21 12:00:00,S2002,2002,31.54,78.3,44.77,6.14,98453,0.0,10.82,0.235,none,21.1,0.76
2026-01-21 12:00:00,S2013,2013,29.79,75.8,40.38,6.39,100094,3.22,30.27,0.31,none,13.41,1.83
2026-01-21 12:00:00,S2012,2012,31.01,75.5,55.44,6.7,99916,0.0,19.67,0.237,none,23.14,0.73
2026-01-21 12:00:00,S2015,2015,29.61,76.0,38.06,6.33,98888,0.0,22.97,0.42,none,12.05,2.87
2026-01-21 12:00:00,S2014,2014,29.79,71.9,41.41,7.14,100505,3.11,32.84,0.35,none,10.81,0.53
2026-01-21 15:00:00,S2019,2019,29.84,70.6,41.68,6.53,72122,2.37,13.74,0.35,none,10.0,0.46
2026-01-21 15:00:00,S2001,2001,28.07,78.6,48.51,6.46,69961,0.0,14.76,0.28,none,18.13,2.05
2026-01-21 15:00:00,S2015,2015,29.6,73.2,48.47,6.43,69746,0.0,22.21,0.42,none,15.0,3.07
2026-01-21 15:00:00,S2010,2010,28.14,80.1,55.88,6.34,68481,0.0,26.77,0.42,none,23.02,4.39
2026-01-21 15:00:00,S2013,2013,28.49,82.9,43.55,6.51,69554,0.0,30.03,0.31,none,19.1,1.3
2026-01-21 15:00:00,S2014,2014,29.72,72.8,40.93,6.93,69958,3.2,33.91,0.35,none,11.14,0.61
2026-01-21 15:00:00,S2009,2009,27.57,82.0,50.88,7.11,72723,0.0,26.94,0.35,none,22.04,0.62
2026-01-21 15:00:00,S2018,2018,28.68,77.8,41.38,6.77,68346,2.34,23.97,0.31,none,13.93,1.39
2026-01-21 15:00:00,S2000,2000,30.22,76.0,45.42,7.16,68544,0.0,20.47,0.419,none,16.95,4.17
2026-01-21 15:00:00,S2004,2004,28.89,75.1,54.19,7.14,70038,0.0,24.91,0.35,none,18.17,0.61
2026-01-21 15:00:00,S2003,2003,27.98,82.4,41.22,6.66,72460,0.0,12.83,0.31,none,17.53,1.52
2026-01-21 15:00:00,S2007,2007,28.51,74.4,44.42,6.26,71012,0.0,16.93,0.24,none,12.73,0.53
2026-01-21 15:00:00,S2017,2017,28.96,71.7,38.05,6.76,69420,3.2,23.89,0.24,none,7.39,0.67
2026-01-21 15:00:00,S2016,2016,29.45,74.1,47.12,6.23,71209,0.0,17.52,0.28,none,14.74,2.97
2026-01-21 15:00:00,S2008,2008,27.49,79.8,48.26,7.03,71747,0.0,31.76,0.31,none,18.97,1.98
2026-01-21 15:00:00,S2006,2006,28.52,84.9,47.06,6.36,68965,0.0,14.26,0.28,none,22.45,2.93
2026-01-21 15:00:00,S2005,2005,29.59,81.7,42.19,6.35,71635,0.0,32.46,0.42,none,18.64,3.3
2026-01-21 15:00:00,S2002,2002,29.85,80.1,53.91,6.24,69434,0.0,11.16,0.24,none,23.73,0.72
2026-01-21 15:00:00,S2011,2011,27.8,75.3,41.66,6.6,69745,0.0,19.08,0.28,none,12.07,2.33
2026-01-21 15:00:00,S2012,2012,29.09,72.5,35.38,6.38,72496,2.55,20.11,0.24,none,6.87,0.81
2026-01-21 18:00:00,S2013,2013,25.55,83.6,67.89,6.52,0,0.0,29.12,0.31,none,31.82,1.38
2026-01-21 18:00:00,S2006,2006,24.84,88.9,59.19,7.11,0,0.0,13.45,0.28,none,31.72,2.55
2026-01-21 18:00:00,S2008,2008,23.52,86.0,46.99,6.26,1641,0.0,31.1,0.31,none,23.3,1.24
2026-01-21 18:00:00,S2016,2016,24.67,84.6,62.03,6.88,2307,0.0,17.35,0.28,none,29.69,2.24
2026-01-21 18:00:00,S2001,2001,25.37,80.8,64.12,6.17,0,0.0,13.92,0.28,none,27.7,2.65
2026-01-21 18:00:00,S2015,2015,24.8,84.8,62.18,6.4,692,0.0,23.59,0.42,none,29.93,3.6
2026-01-21 18:00:00,S2018,2018,22.77,91.3,60.88,6.63,0,0.0,24.91,0.31,none,34.48,1.8
2026-01-21 18:00:00,S2007,2007,24.61,83.2,59.27,6.61,1410,0.0,16.85,0.24,none,27.2,0.62
2026-01-21 18:00:00,S2011,2011,23.46,91.2,47.8,7.07,1527,0.0,20.01,0.28,none,27.86,2.25
2026-01-21 18:00:00,S2005,2005,23.41,88.5,63.02,6.14,2460,0.0,32.97,0.42,none,33.31,3.45
2026-01-21 18:00:00,S2012,2012,24.82,83.1,53.17,6.28,0,0.0,20.21,0.24,none,24.06,0.61
2026-01-21 18:00:00,S2002,2002,25.18,85.8,55.77,6.66,1460,0.0,11.71,0.24,none,27.53,0.7
2026-01-21 18:00:00,S2004,2004,23.96,91.8,69.21,6.82,0,0.0,23.86,0.35,none,39.04,0.56
2026-01-21 18:00:00,S2017,2017,24.2,83.5,75.93,6.6,1312,0.0,22.73,0.24,none,35.77,0.75
2026-01-21 18:00:00,S2000,2000,24.16,83.7,67.26,6.4,2154,0.0,19.15,0.42,none,31.59,4.48
2026-01-21 18:00:00,S2019,2019,24.89,82.6,56.34,6.05,1108,0.0,13.63,0.35,none,25.25,0.57
2026-01-21 18:00:00,S2003,2003,25.02,89.2,45.32,7.07,0,0.0,13.86,0.31,none,25.02,1.5
